,hex_id,geometry,count
417,882a100c2bfffff,"POLYGON ((-73.89488247701608 40.724149557267694, -73.89685514293353 40.719693258063366, -73.90323183428292 40.718644610385574, -73.90763688547042 40.72205204373416, -73.90566512652957 40.72650867556275, -73.89928740931228 40.727557541448256, -73.89488247701608 40.724149557267694))",32.0
418,882a100c21fffff,"POLYGON ((-73.90566512652957 40.72650867556275, -73.90763688547042 40.72205204373416, -73.9140137111729 40.72100277323516, -73.91841980362815 40.72440991616407, -73.91644895201311 40.7288668804422, -73.9100711005047 40.729916369371665, -73.90566512652957 40.72650867556275))",1.0
419,882a100c29fffff,"POLYGON ((-73.89731464000819 40.73201431939171, -73.89928740931228 40.727557541448256, -73.90566512652957 40.72650867556275, -73.9100711005047 40.729916369371665, -73.90809923853928 40.734373479938654, -73.90172049514769 40.735422564102976, -73.89731464000819 40.73201431939171))",13.0
420,882a100c2dfffff,"POLYGON ((-73.90809923853928 40.734373479938654, -73.9100711005047 40.729916369371665, -73.91644895201311 40.7288668804422, -73.920855967556 40.73227428360792, -73.91888501327863 40.73673172662363, -73.91250613565796 40.73778143405472, -73.90809923853928 40.734373479938654))",14.0
421,882a100c67fffff,"POLYGON ((-73.8997476225064 40.739879820703486, -73.90172049514769 40.735422564102976, -73.90809923853928 40.734373479938654, -73.91250613565796 40.73778143405472, -73.9105341707176 40.742239023277996, -73.90415440084519 40.74328832579225, -73.8997476225064 40.739879820703486))",29.0
422,882a100d17fffff,"POLYGON ((-73.9439261244776 40.720208288203345, -73.94589404872008 40.715751285341696, -73.95226935703634 40.714699961020415, -73.95667776594195 40.71810542041199, -73.95471074969629 40.72256275502541, -73.94833441643608 40.7236142985254, -73.9439261244776 40.720208288203345))",19.0
423,882a100d3bfffff,"POLYGON ((-73.95912008217606 40.725968474065844, -73.95471074969629 40.72256275502541, -73.95667776594195 40.71810542041199, -73.96305320643414 40.71705347323235, -73.9654966114868 40.718940376747916, -73.96511950416225 40.719226893997416, -73.96517811300168 40.719267095658964, -73.96523106803473 40.719311607654795, -73.96527782446579 40.719359972060275, -73.96531790126528 40.719411691317354, -73.96535088611866 40.71946623335316, -73.96537643966869 40.719523037053584, -73.96539429900726 40.719581518035596, -73.96540428038085 40.7196410746592, -73.96540628108174 40.719701094216774, -73.96540028050552 40.719760959236545, -73.96538634036392 40.71982005383489, -73.96537102933335 40.71989685980948, -73.96534768058338 40.71997248572338, -73.96531644416858 40.72004644546656, -73.96527752084597 40.72011826363718, -73.9652311607851 40.72018747859769, -73.96517766196057 40.72025364544215, -73.96511736823715 40.720316338856335, -73.96567655698846 40.720678960540425, -73.96559823311401 40.72074445840254, -73.96503278328099 40.72037706947498, -73.96447946289155 40.72003618825582, -73.96438190823221 40.72013942466025, -73.96433359670718 40.72020831968025, -73.96444754919652 40.72027697390605, -73.96433475464111 40.72038653891126, -73.96439735661679 40.72044183392397, -73.96486440927369 40.72077554186074, -73.96492581691774 40.72072028444708, -73.96503100130573 40.72079084137116, -73.96493074300257 40.72088135006337, -73.9648530421154 40.72095280485967, -73.9647528719095 40.72087748384251, -73.9648343360943 40.720795546938206, -73.96436107956322 40.720477239877255, -73.9642746249727 40.72057576759393, -73.96495059736685 40.72142418160436, -73.96484284863446 40.72146417609468, -73.96420193098578 40.72065389425702, -73.9640659124426 40.72079991096243, -73.96437504301146 40.720992550768635, -73.96430846303322 40.72105566948843, -73.96402617524582 40.72088089306878, -73.96399793724463 40.720938438072785, -73.9635595842425 40.721539487468455, -73.9635385534846 40.72157337851419, -73.96343759486868 40.721559095162135, -73.96341522820944 40.72158162744532, -73.96296566336959 40.722034477122726, -73.9627566542267 40.72239901512612, -73.96225346254128 40.72353229754606, -73.96223504964324 40.72357025926525, -73.96207271943857 40.723880300905556, -73.96246790011047 40.724131579601334, -73.96247195112899 40.72417498927354, -73.96244340911423 40.72419978548138, -73.96239043044622 40.72419356718681, -73.96236596889428 40.72420906161432, -73.9620074479904 40.72399190110528, -73.96190256113948 40.72409829048093, -73.96189426712185 40.724106702101096, -73.96165984301348 40.724860454463084, -73.96211461566836 40.72514806339893, -73.9619023964313 40.72532050081114, -73.96176070350782 40.725228792110784, -73.96153679358694 40.72510891885213, -73.96141263577844 40.725177219492686, -73.96116366368389 40.72526460633353, -73.96043230240612 40.72511410866055, -73.9603665103636 40.72504730938592, -73.95875928169892 40.7245413543696, -73.9583307822691 40.72441170076619, -73.95814292507116 40.724404283900085, -73.95803916741664 40.72442744087867, -73.95794183489497 40.724649202699936, -73.95795096213239 40.72503643916843, -73.9582758822373 40.725167457041024, -73.95835177078861 40.725198057301746, -73.95842611843923 40.72540053583218, -73.96012497133243 40.72531963663693, -73.96024332038724 40.72578313098953, -73.95912008217606 40.725968474065844))",17.0
424,882a100d35fffff,"POLYGON ((-73.97628351746279 40.72726894521429, -73.97824871666947 40.72281094762266, -73.98462442013124 40.721757754438094, -73.98903594902828 40.72516233902856, -73.98707165886354 40.72962066784638, -73.98069493064781 40.730674080877534, -73.97628351746279 40.72726894521429))",21.0
425,882a100d15fffff,"POLYGON ((-73.94636639051812 40.72807178028596, -73.94833441643608 40.7236142985254, -73.95471074969629 40.72256275502541, -73.95912008217606 40.725968474065844, -73.95715296461731 40.7304262875771, -73.95077560610743 40.73147805032714, -73.94636639051812 40.72807178028596))",22.0
426,882a100d3dfffff,"MULTIPOLYGON (((-73.97253024366059 40.73615613843735, -73.97248994174741 40.73580328010764, -73.9725101678601 40.73578712985965, -73.97286939178467 40.735770861285594, -73.97343537970713 40.73600669138771, -73.97253024366059 40.73615613843735)), ((-73.97446041579178 40.73583744763788, -73.9744623333545 40.73583114456824, -73.9742498246838 40.735797182020015, -73.97424630658287 40.73578011045588, -73.97425866775502 40.73576626816387, -73.97447040507865 40.735797872255155, -73.97446962023729 40.73578786807191, -73.97447775431193 40.73578786166607, -73.97447154941666 40.73572722375796, -73.97446537767371 40.73566688606373, -73.97439223918202 40.73566753456827, -73.97439185493194 40.73567194813471, -73.97426375884297 40.735671474293284, -73.97426474799444 40.73567587660686, -73.97419233708442 40.73568012679817, -73.97418956000185 40.73565991276938, -73.97415747430519 40.73565784198281, -73.97414616523464 40.735671621510406, -73.9740928793795 40.735640725028844, -73.97409007994668 40.73564465423451, -73.97341869582557 40.73536773730021, -73.97343881801835 40.73534121781412, -73.9732803029099 40.73527336542804, -73.97305698712053 40.735177453415574, -73.97280661710455 40.735523918521174, -73.97293673973691 40.7355992492997, -73.9729303192644 40.735607614396756, -73.97276308380349 40.73550508747358, -73.97299695202474 40.73518650689117, -73.972963952681 40.7351690661774, -73.97293185609784 40.73520531236905, -73.97288512856927 40.73518020390188, -73.97286403116152 40.735212267015285, -73.97283745943452 40.73519971670448, -73.97294520758678 40.735065170071145, -73.97296719785788 40.735078430766876, -73.97294519031807 40.73510770051313, -73.97299560236583 40.73512793798314, -73.97297083635605 40.73515721697131, -73.97300291199267 40.73517256003532, -73.97303684713711 40.735127947647555, -73.97329895046123 40.735242355077126, -73.97332187458159 40.735201918664835, -73.97331638345146 40.735196342782096, -73.97329897672428 40.73517681588366, -73.97327881634085 40.73514752741438, -73.97327241144049 40.735118933851524, -73.97327700851466 40.73507919579841, -73.97329627362959 40.735040856642556, -73.97332929043573 40.73501087789432, -73.97336870942664 40.73498927476271, -73.97341821248345 40.73497115816113, -73.9734594591502 40.73496837685123, -73.97352270834288 40.73497536084697, -73.97354472883961 40.734944326101534, -73.97444065082587 40.73531677190058, -73.97442616184152 40.73523421918362, -73.97441126714124 40.73517824595451, -73.97439063081417 40.73509213293317, -73.97437417946838 40.73503063633947, -73.97435054998009 40.7349423126339, -73.97431559737869 40.73480367719346, -73.97427147926832 40.734630608981455, -73.97425543467867 40.734566885863295, -73.97421192226554 40.73440586894296, -73.97418317281978 40.734300956916535, -73.97416917978903 40.73423971229516, -73.97415110840336 40.734163966166115, -73.97410591714231 40.73399354354755, -73.97406016216316 40.73381107244234, -73.97402174588252 40.73366389393443, -73.97399237089724 40.733554574756276, -73.97395905029705 40.733421165538516, -73.97394321924938 40.73340308886326, -73.9739353135698 40.733366076784044, -73.97390702695178 40.733349716608295, -73.97390137711359 40.73332733730501, -73.97389120382256 40.73330926190453, -73.97386631865598 40.733310976086806, -73.97386292958613 40.733291182396144, -73.97385275193625 40.73328257140106, -73.97384483854886 40.73326536111377, -73.97386520802397 40.73324642803965, -73.97385730036494 40.73321630363857, -73.97384145962661 40.73321974036568, -73.9738493738127 40.73323265510631, -73.9738312684668 40.733245565109186, -73.97380976846544 40.73324899937297, -73.97378375783376 40.73322748120809, -73.97380298847429 40.73321198753983, -73.97378376867167 40.7331999343244, -73.9737645264947 40.73321284338788, -73.97374076899366 40.7332093889371, -73.97372718707769 40.733219714350945, -73.97370795169569 40.733213685205, -73.97368984982602 40.73321885060349, -73.97367627576054 40.73320593388811, -73.97369438098605 40.73319560901103, -73.97369212859795 40.733174096250124, -73.97371588914245 40.73316979674721, -73.97372607356364 40.733159470559514, -73.97373739762315 40.7331431193724, -73.9737577603272 40.73313968486286, -73.97377813922648 40.733124191460256, -73.97380529755259 40.733120757987, -73.97381887171846 40.73309924765465, -73.97384036797052 40.73310355629598, -73.97387206174007 40.73309495480665, -73.97386810776207 40.73306568719564, -73.9737703082618 40.73268844617685, -73.97367702799242 40.73231023074884, -73.97364735766618 40.73217549326395, -73.9736273640125 40.73210744560789, -73.97360833346643 40.73204268972968, -73.97353969289695 40.7317643328235, -73.97352137914282 40.73169016478132, -73.97341321730852 40.731282416428684, -73.9733818141013 40.731236023919415, -73.9733659100069 40.731220019948374, -73.97334064688678 40.73118304166199, -73.97331715426387 40.73115792717312, -73.97328321111128 40.731112675908605, -73.97323625417937 40.731056926741026, -73.97320012915407 40.73101663239014, -73.9731459279161 40.73096088099618, -73.97309858148473 40.73091367989074, -73.97305304853819 40.73086730325308, -73.97300605975366 40.730823132413136, -73.97291929100193 40.730750241502726, -73.97283215562851 40.730681480807135, -73.97274611643171 40.73060583194694, -73.97264270492411 40.73052353780739, -73.97255990007288 40.73045809361818, -73.97247970053012 40.730400807362884, -73.97245936471903 40.730386329377744, -73.97233277439516 40.730296572468205, -73.97224018578775 40.73023049763855, -73.97223370120912 40.73022567784322, -73.9720891859024 40.73011835704167, -73.97205385214981 40.73008665043255, -73.97201026033457 40.730045171487674, -73.97196340301248 40.73000037721751, -73.97190238512796 40.72993070864445, -73.97185608949049 40.729875550267266, -73.9718299284168 40.72984569197283, -73.97174822357003 40.729742014544605, -73.97174494790077 40.72973454858853, -73.97170029038125 40.72966570245397, -73.97162729998553 40.72955788414602, -73.9715771944182 40.72946913613528, -73.97151882628022 40.729351361740214, -73.97150816031564 40.72932396649242, -73.97147994907218 40.72924957719585, -73.97145716122313 40.729169407558004, -73.97143981566704 40.729095849864486, -73.9714322181421 40.72906361904422, -73.97142139208222 40.72899584397225, -73.97141235109765 40.72887985602166, -73.97140659672053 40.72879447130579, -73.9714061790851 40.7287187642511, -73.97141946379264 40.728568827544045, -73.97142718443556 40.72848582588498, -73.9714526955965 40.7283414333132, -73.97145662182935 40.728319238014365, -73.97147343819977 40.72820925592806, -73.97150046013446 40.72805863817242, -73.97628351746279 40.72726894521429, -73.98069493064781 40.730674080877534, -73.97872963085321 40.735132557364594, -73.97451014115835 40.73582923748057, -73.97450793938151 40.73579694577239, -73.9744995526142 40.73583098575553, -73.97446041579178 40.73583744763788)))",11.0
427,882a100d03fffff,"POLYGON ((-73.95453986892382 40.73912446268732, -73.95444125113258 40.73911765397001, -73.95439555417087 40.739114772522534, -73.95428317027601 40.739107370373425, -73.95423262939586 40.739107350299314, -73.954193512678 40.73910695714299, -73.95415627885318 40.73910691485308, -73.9541218660032 40.739100768845944, -73.95402778116025 40.73908314457476, -73.95397240398314 40.73907494582791, -73.953815514917 40.73905312586354, -73.95373783285366 40.73904533318719, -73.9535808906475 40.73903297728498, -73.95351461853667 40.73902692697514, -73.95336744598872 40.73901051422043, -73.95323299037669 40.7389926836408, -73.95292355724182 40.73893494239523, -73.95286232074193 40.73892156030044, -73.95282301471167 40.73891247884999, -73.95278707574712 40.73890417491627, -73.95271781388733 40.73889108480324, -73.95265702902607 40.73887887647452, -73.95260270225943 40.73886756027127, -73.94880747856428 40.73593601090453, -73.95077560610743 40.73147805032714, -73.95715296461731 40.7304262875771, -73.96156322102732 40.73383226611287, -73.96040212281233 40.73646365373817, -73.96029557044771 40.73656291979999, -73.96023863089073 40.73661376101386, -73.96022288450321 40.73663665560245, -73.96021577508537 40.736645181079886, -73.96018765307622 40.73667547287307, -73.9601473184298 40.73671569374607, -73.9600952141967 40.73675854873333, -73.96007713554926 40.736778561038705, -73.96003383184511 40.736834313893, -73.96000106579136 40.7368691346129, -73.9599165921341 40.736954050356324, -73.95989501952846 40.7369790590649, -73.95985081417793 40.73703685585991, -73.95982931147842 40.7370609006332, -73.95981583252669 40.73707273787131, -73.9597990733821 40.73708439336928, -73.9597797455522 40.73709566098168, -73.95972243919333 40.73712631252904, -73.9597058590907 40.73713685201496, -73.95969225036394 40.73714725700963, -73.95966543236104 40.73717216449538, -73.95960239868394 40.7372369515062, -73.9595831145233 40.737254163105725, -73.95956431785017 40.73726867183432, -73.9594701001917 40.737334781831315, -73.95940138328844 40.737381016027385, -73.95936872914996 40.73740432837696, -73.95930574127578 40.73745206858889, -73.95919107556793 40.73753911628654, -73.9591637296287 40.73755700896853, -73.95910990410891 40.737586039787864, -73.95908953404938 40.737598009016885, -73.95902797086994 40.73763735784866, -73.95898856589714 40.737664727690365, -73.95888819766131 40.737741163523495, -73.95883332045649 40.73778546722043, -73.9588247447747 40.73779080322136, -73.95881432450598 40.73779583399896, -73.95877797055272 40.73780944591503, -73.95876542999085 40.73781480846915, -73.95873036313834 40.737833742474976, -73.95867800305567 40.73786649270294, -73.95864031018324 40.73789994206984, -73.95861342305074 40.73792120206594, -73.95848746915817 40.73801668347334, -73.95845868680819 40.73803920305099, -73.95843189518173 40.7380586443721, -73.95837507902785 40.73809694936873, -73.95831235513265 40.73813702647089, -73.95824213550955 40.7381799196203, -73.95815588076826 40.73823083041098, -73.95795987117343 40.7383483913731, -73.95789424699922 40.73838640527264, -73.95785444148463 40.738410109769845, -73.95776488076125 40.73846435936519, -73.95771673677041 40.73849332024744, -73.95763409607027 40.73853811776143, -73.9575470386147 40.73858224599513, -73.9574182351603 40.73864924183502, -73.95741667879085 40.73864999260645, -73.95453986892382 40.73912446268732))",13.0
428,882a100d2bfffff,"MULTIPOLYGON (((-73.97872963085321 40.735132557364594, -73.98314196856704 40.73853795207537, -73.98117656823543 40.74299690737569, -73.97479792065865 40.744050136596215, -73.97204225149918 40.74192294067533, -73.97204926316704 40.74188775377625, -73.97206949682803 40.74178890593485, -73.97210163980672 40.741623202060964, -73.97215263572176 40.741388587601286, -73.97219804813778 40.741144668691796, -73.97228618248502 40.740738273576426, -73.97228992099222 40.74072103903181, -73.9722128259937 40.740711663608295, -73.97219567275307 40.74070957946141, -73.9721826857009 40.74070627990968, -73.97216848387873 40.74069312030052, -73.97216477368652 40.74067572212917, -73.97216549760822 40.74067216505, -73.97221525425884 40.74042656351947, -73.9722251561433 40.74041669693124, -73.97223504317171 40.74041340340205, -73.97223566211 40.74040541522522, -73.97219641647783 40.74040257925288, -73.97221685422322 40.74030762506157, -73.97226753642127 40.74031374327721, -73.9722700133414 40.740308574345725, -73.97225332319164 40.740300105554816, -73.97224837803633 40.74029117185877, -73.97229979590853 40.740034962743, -73.97231030439093 40.74001851267489, -73.97233141721718 40.74001090819973, -73.97243888981417 40.740021749973316, -73.97265743803044 40.739222754276994, -73.97265528968896 40.73917826848011, -73.9726506037967 40.739058265715556, -73.97264431062423 40.739017462335404, -73.97264512721938 40.73895866831102, -73.97264674830737 40.73884587151239, -73.97263256455155 40.73878946955016, -73.97263100998644 40.738740265008175, -73.97262787457528 40.73870906146969, -73.97262630543392 40.73866586408452, -73.97262792189805 40.738593869168625, -73.97262084766358 40.7385206654936, -73.9726192965622 40.738463068045995, -73.97262753952515 40.73840038598746, -73.97263884800138 40.73839530977722, -73.9726383333126 40.738379685976525, -73.97262807328735 40.738367967245466, -73.97262452608507 40.73824336345701, -73.9726327464413 40.73823242426223, -73.97263327107359 40.73822383329848, -73.97262254718066 40.73821706821183, -73.97261946865997 40.73804427824497, -73.97261474017301 40.73802986934812, -73.9726060999748 40.737938672288806, -73.97261872947428 40.73791467680072, -73.97261242656461 40.73789787257172, -73.97260457307685 40.73782227307568, -73.97261404225631 40.73779827633331, -73.97260621196618 40.7376662775704, -73.97259038224685 40.736769654842305, -73.972582924561 40.73674468459354, -73.97257979798499 40.73669068907677, -73.97257525871015 40.736646508931564, -73.97255622610943 40.73646148552757, -73.97256333684302 40.736445881632086, -73.97253024366059 40.73615613843735, -73.97343537970713 40.73600669138771, -73.97441385816532 40.73641439385902, -73.97445975070453 40.736294019718386, -73.97441677354779 40.736277726106835, -73.97441154346602 40.736285279046825, -73.97439952343304 40.73628408358717, -73.97402692104305 40.73612576724554, -73.97404679254475 40.73609992943208, -73.97442932366866 40.73626063349148, -73.97442775474427 40.73626619904146, -73.97446647047282 40.736278456829936, -73.97450376013232 40.7360645884441, -73.97447471755295 40.736062380713044, -73.97444082924052 40.73605047915443, -73.97443372879951 40.736053716367024, -73.97414062018385 40.73595565666481, -73.97415127634777 40.73593379266813, -73.97444722336759 40.73603347295404, -73.97444828612832 40.736037792356605, -73.97447828183064 40.73604418545113, -73.97450488285943 40.7360422810393, -73.97451459772603 40.735894598411264, -73.97451014115835 40.73582923748057, -73.97872963085321 40.735132557364594)), ((-73.9744995526142 40.73583098575553, -73.97448854079046 40.73587568024641, -73.97445077717819 40.73586912996672, -73.97446041579178 40.73583744763788, -73.9744995526142 40.73583098575553)))",34.0
