,primary_mode,trip_distance_meters,origin_bgrp_fips_2020,origin_bgrp_lat_2020,origin_bgrp_lng_2020,destination_bgrp_fips_2020,destination_bgrp_lat_2020,destination_bgrp_lng_2020,emission_factor,co2_emissions_grams
14551943,private_auto,1797.4015800241011,360050310002,40.8617,-73.8344,360050348004,40.8665,-73.8529,175.0,314.5452765042177
14552623,private_auto,643.5566189765441,360050368001,40.8751,-73.8545,360050368001,40.8751,-73.8545,175.0,112.6224083208952
14553726,private_auto,4103.049221208825,360050125001,40.8281,-73.8927,360050004001,40.814,-73.8573,175.0,718.0336137115444
14554015,private_auto,467.61718221196526,360050373002,40.8483,-73.8898,360050373003,40.8467,-73.8917,175.0,81.83300688709392
14554272,private_auto,24534.703030784945,360050418001,40.8978,-73.8589,360610076001,40.7485,-73.9866,175.0,4293.573030387366
14555447,private_auto,17946.467784174387,360810697022,40.7224,-73.8619,360610152002,40.7806,-73.9453,175.0,3140.631862230518
14560132,private_auto,11477.805798756162,360810001022,40.7474,-73.9564,360810871001,40.7566,-73.8363,175.0,2008.6160147823282
14561369,private_auto,226.8752220234347,360050056002,40.8324,-73.8796,360050056003,40.8328,-73.8804,175.0,39.70316385410108
14561873,private_auto,3351.8009976955414,360471078003,40.6561,-73.8805,360471144002,40.6738,-73.8963,175.0,586.5651745967197
14563371,private_auto,7259.036743618034,360811267002,40.7176,-73.8052,360810659002,40.7151,-73.8849,175.0,1270.331430133156
14564665,private_auto,1112.4462526966113,360050399023,40.8595,-73.8953,360050387003,40.8573,-73.8884,175.0,194.67809422190697
14565684,private_auto,7798.433706857892,360810579002,40.7031,-73.8909,360810745001,40.7365,-73.8497,175.0,1364.725898700131
14565741,private_auto,964.3482240917969,360810309041,40.7643,-73.8915,360810309034,40.756,-73.8911,175.0,168.76093921606446
14567161,private_auto,15638.352421645695,360810581002,40.7033,-73.8945,360050079001,40.8179,-73.9038,175.0,2736.711673787997
14568759,private_auto,23343.090635333192,360810123012,40.7762,-73.8987,360470094012,40.6435,-74.0031,175.0,4085.040861183308
14569186,private_auto,10068.473491306237,360811171001,40.764,-73.8079,360810515001,40.732,-73.8996,175.0,1761.9828609785916
14571360,private_auto,9597.255076297646,360470706012,40.616,-73.9045,360470308001,40.5866,-73.9795,175.0,1679.5196383520881
14572136,private_auto,13406.63203153246,360470018031,40.6514,-74.0191,360470696023,40.624,-73.9057,175.0,2346.16060551818
14573206,private_auto,739.2342688952496,360810259001,40.7497,-73.903,360810255001,40.7504,-73.9079,175.0,129.36599705666868
14577381,private_auto,6202.000262146973,360470894004,40.6593,-73.9152,360471070021,40.6447,-73.867,175.0,1085.3500458757203
14578258,private_auto,694.6827722876751,360810539012,40.7083,-73.9167,360810539012,40.7083,-73.9167,175.0,121.56948515034314
14578955,private_auto,3018.2194882566087,360470431002,40.6993,-73.9197,360470493022,40.7076,-73.9401,175.0,528.1884104449065
14579475,private_auto,773.1530838976638,360470417004,40.6943,-73.9191,360470433002,40.6989,-73.9163,175.0,135.30178968209117
14580985,private_auto,6240.827793163537,360610261001,40.8448,-73.9361,360050293011,40.8829,-73.9217,175.0,1092.144863803619
14581606,private_auto,1785.7325873820705,360470954003,40.6372,-73.9127,360470678002,40.625,-73.9227,175.0,312.50320279186235
14584563,private_auto,13637.337082354425,360610063005,40.7325,-73.9982,360810259002,40.7464,-73.9045,175.0,2386.5339894120243
14585048,private_auto,3000.384366368771,360470652001,40.6148,-73.9301,360470956001,40.6342,-73.913,175.0,525.067264114535
14585077,private_auto,4414.9722248896105,360470370002,40.5882,-73.9618,360470658002,40.6069,-73.9303,175.0,772.6201393556819
14585507,private_auto,14994.262624830497,360810455003,40.7374,-73.8608,360810077001,40.7667,-73.9317,175.0,2623.9959593453373
14587751,private_auto,3493.278070534366,360470598001,40.5887,-73.9372,360470360011,40.5757,-73.9676,175.0,611.323662343514
14587820,private_auto,7487.928287669905,360470648001,40.6185,-73.9374,360470232001,40.6342,-73.984,175.0,1310.3874503422333
14588109,private_auto,15290.563889508028,360810123012,40.7762,-73.8987,360470273001,40.6821,-73.9378,175.0,2675.848680663905
14588342,private_auto,827.5560034413344,360470640002,40.61,-73.9417,360470638002,40.6052,-73.9383,175.0,144.82230060223353
14591127,private_auto,11920.473661713278,360470644001,40.6151,-73.9432,360470702021,40.5936,-73.8927,175.0,2086.082890799824
14592408,private_auto,2612.61094657083,360810019011,40.7447,-73.9451,360810039001,40.7628,-73.9409,175.0,457.2069156498952
14593038,private_auto,6658.83623597899,360470600003,40.587,-73.9461,360470176002,40.6034,-74.009,175.0,1165.2963412963234
14595032,private_auto,3630.0714469706513,360610154014,40.7796,-73.9489,360610218003,40.8032,-73.9544,175.0,635.262503219864
14595507,private_auto,10141.09730452848,360470620001,40.5784,-73.9498,360470702021,40.5936,-73.8927,175.0,1774.692028292484
14596341,private_auto,887.886618601879,360610154011,40.7806,-73.9512,360610152003,40.7799,-73.9457,175.0,155.38015825532884
14596952,private_auto,2330.890695100257,360470566001,40.604,-73.9416,360470550001,40.61,-73.9519,175.0,407.905871642545
14597406,private_auto,1296.3825823819438,360470738003,40.6211,-73.938,360470746002,40.6183,-73.9443,175.0,226.86695191684018
14598570,private_auto,6066.568983343184,360470890006,40.6552,-73.912,360470772001,40.6339,-73.9542,175.0,1061.6495720850571
14601263,private_auto,9868.684690059892,360470022001,40.6461,-74.0204,360470304001,40.5915,-73.9948,175.0,1727.019820760481
14601589,private_auto,9725.38924323781,360470370001,40.5902,-73.963,360470050001,40.6242,-74.0408,175.0,1701.9431175666168
14602319,private_auto,1221.0794658795794,360610124006,40.7666,-73.9522,360610128001,40.7724,-73.9597,175.0,213.6889065289264
14602818,private_auto,2032.4889464133416,360470535002,40.7047,-73.9605,360470257003,40.6994,-73.9471,175.0,355.6855656223348
14603628,private_auto,1432.985448999107,360470816001,40.6544,-73.9444,360470796011,40.6558,-73.9581,175.0,250.77245357484372
14605263,private_auto,7703.814423984342,360470215004,40.6727,-73.9649,360610039003,40.7189,-74.0096,175.0,1348.1675241972598
14605305,private_auto,492.4264029887044,360470530003,40.6273,-73.9647,360470528002,40.6309,-73.9649,175.0,86.17462052302328
14606047,private_auto,21637.362027690582,360610080006,40.7496,-73.9785,360470442002,40.6117,-73.9666,175.0,3786.5383548458517
14607311,private_auto,3339.834424427554,360470422002,40.6058,-73.9699,360470748002,40.6221,-73.9455,175.0,584.471024274822
14607505,private_auto,806.4219471952606,360470163003,40.678,-73.9704,360470163002,40.6801,-73.9697,175.0,141.1238407591706
14607766,private_auto,6967.668588846888,360470388004,40.5938,-73.9709,360470232004,40.6383,-73.9869,175.0,1219.3420030482055
14608045,private_auto,8652.084849626866,360850074003,40.592,-74.0632,360470044001,40.631,-74.0373,175.0,1514.1148486847017
14608135,private_auto,873.8891293907529,360610179003,40.7924,-73.9763,360610173003,40.789,-73.9722,175.0,152.93059764338176
14608236,private_auto,4407.3631750970635,360610171001,40.7873,-73.9763,360610219002,40.8183,-73.955,175.0,771.288555641986
14608659,private_auto,722.6349511647934,360610173001,40.7874,-73.9733,360610171002,40.7862,-73.9777,175.0,126.46111645383884
14608916,private_auto,29067.162805593496,360610169003,40.7864,-73.9741,360810407023,40.7509,-73.8648,175.0,5086.753490978862
14610510,private_auto,502.40793935373085,360470478003,40.6346,-73.9796,360470478001,40.6328,-73.9773,175.0,87.9213893869029
14610624,private_auto,1119.428212174886,360610111003,40.7559,-73.9963,360610129012,40.7619,-73.997,175.0,195.89993713060508
14611302,private_auto,3303.8120650602327,360470408002,40.6011,-73.9789,360470560002,40.6039,-73.9529,175.0,578.1671113855407
14611308,private_auto,23238.113421767128,360610112021,40.7626,-73.9721,360470408002,40.6011,-73.9789,175.0,4066.6698488092475
14611881,private_auto,23205.561465708968,360610153011,40.7746,-73.979,360811205002,40.7525,-73.8184,175.0,4060.9732564990695
14611913,private_auto,260.49231509848966,360470031011,40.6928,-73.9799,360470015021,40.6923,-73.9836,175.0,45.58615514223569
14611990,private_auto,3784.924035878794,360610002024,40.7121,-73.9788,360610064005,40.737,-73.9799,175.0,662.3617062787889
14614581,private_auto,719.9151364874643,360470011001,40.6933,-73.9877,360470037001,40.6894,-73.9847,175.0,125.98514888530626
14614717,private_auto,7502.196719265025,360610155011,40.7767,-73.9849,360610182003,40.7989,-73.9404,175.0,1312.8844258713796
14616363,private_auto,752.9556854193283,360470326005,40.5774,-73.9882,360470348001,40.5813,-73.983,175.0,131.76724494838246
14616904,private_auto,4593.25598982021,360610160011,40.7862,-73.9538,360610155022,40.7775,-73.9889,175.0,803.8197982185367
14617766,private_auto,2920.1994588088683,360470043004,40.6882,-73.9913,360470183001,40.6913,-73.9705,175.0,511.034905291552
14618265,private_auto,16718.50156082889,360470009002,40.6903,-73.9921,360810212001,40.701,-73.8091,175.0,2925.737773145055
14618343,private_auto,2162.0713745196017,360470005021,40.696,-73.9923,360470041001,40.6876,-73.9844,175.0,378.3624905409303
14618533,private_auto,2782.6692706608164,360470268003,40.6118,-73.9926,360470386002,40.5927,-73.9771,175.0,486.96712236564287
14620815,private_auto,10106.986558358974,360610111001,40.754,-73.994,360470049001,40.6896,-73.9977,175.0,1768.7226477128204
14621350,private_auto,14264.13919943266,360470092022,40.6441,-73.9988,360610054001,40.7395,-73.9932,175.0,2496.2243599007156
14621701,private_auto,6431.979770270157,360610049001,40.7244,-73.9997,360610120002,40.7653,-73.9649,175.0,1125.5964597972775
14622564,private_auto,534.1592939810316,360610064001,40.7384,-73.982,360610064004,40.7358,-73.9808,175.0,93.47787644668053
14622916,private_auto,2881.179175364772,360470140002,40.6199,-74.0205,360470188002,40.6169,-74.0033,175.0,504.2063556888351
14623243,private_auto,24384.238793347067,360610033004,40.7186,-74.0038,360050323005,40.9092,-73.9057,175.0,4267.241788835737
14623762,private_auto,1002.9200397431464,360470106021,40.6377,-74.0055,360470120001,40.6328,-74.0117,175.0,175.51100695505062
14626835,private_auto,844.627623472275,360470070001,40.6386,-74.0234,360470068002,40.6342,-74.0252,175.0,147.8098341076481
14627601,private_auto,1582.721923799961,360470034003,40.636,-74.0344,360470130002,40.632,-74.0201,175.0,276.97633666499314
14627613,private_auto,8995.650737689934,360470050003,40.6245,-74.0351,360470039003,40.6839,-73.9802,175.0,1574.2388790957384
14629080,private_auto,2598.8665137967137,360850050002,40.6063,-74.0878,360850047001,40.6141,-74.0937,175.0,454.8016399144249
14629238,private_auto,10019.887743650068,360850122001,40.5759,-74.1078,360850003002,40.6401,-74.0753,175.0,1753.480355138762
14629434,private_auto,5223.172526189119,360850105002,40.6325,-74.108,360850177021,40.6001,-74.0952,175.0,914.0551920830958
14629584,private_auto,1239.789380541263,360850177022,40.596,-74.0997,360850181003,40.5874,-74.1132,175.0,216.963141594721
14629661,private_auto,2794.7119014638074,360850029004,40.6158,-74.0857,360850059012,40.6232,-74.1015,175.0,489.0745827561663
14630356,private_auto,459.20350484076647,360850125001,40.6308,-74.1207,360850105004,40.6324,-74.1147,175.0,80.36061334713413
14630373,private_auto,2778.527291577488,360850047001,40.6141,-74.0937,360850147003,40.6151,-74.12,175.0,486.2422760260604
14630807,private_auto,1033.6358165534543,360850187031,40.6059,-74.1292,360850181001,40.5917,-74.131,175.0,180.8862678968545
14630982,private_auto,283.11986501270064,360850146063,40.5645,-74.1419,360850138002,40.5695,-74.1335,175.0,49.545976377222615
14631015,private_auto,1357.710982972474,360850201001,40.6271,-74.1336,360850251001,40.6216,-74.1424,175.0,237.59942202018297
14631205,private_auto,2693.995539762041,360850189022,40.6056,-74.1374,360850173001,40.6047,-74.1179,175.0,471.44921945835716
14631483,private_auto,1277.7609142879412,360850146063,40.5645,-74.1419,360850146063,40.5645,-74.1419,175.0,223.6081600003897
14631880,private_auto,5207.794621245796,360850146052,40.5553,-74.1486,360850112041,40.5685,-74.0998,175.0,911.3640587180145
14632370,private_auto,604.3503555244491,360850156022,40.5338,-74.1581,360850156031,40.5314,-74.1554,175.0,105.7613122167786
14632789,private_auto,6500.295121041443,360470584002,40.5938,-73.9593,360470240002,40.6288,-73.9942,175.0,1137.5516461822526
14632797,private_auto,6961.65017408908,360850146072,40.5576,-74.1615,360850226014,40.5233,-74.2197,175.0,1218.2887804655888
14633246,private_auto,1960.59201274836,360850277022,40.5801,-74.1662,360850277022,40.5801,-74.1662,175.0,343.103602230963
14633762,private_auto,10980.739588020024,360850132031,40.5538,-74.1387,360850105005,40.6363,-74.1146,175.0,1921.6294279035042
14633846,private_auto,5329.026187141147,360850291021,40.6123,-74.1899,360850291041,40.6176,-74.164,175.0,932.5795827497006
14633864,private_auto,2604.5241986122714,360850170092,40.5391,-74.1914,360850170052,40.5399,-74.1749,175.0,455.79173475714754
14634001,private_auto,1129.4271505847132,360850291022,40.588,-74.1929,360850291021,40.6123,-74.1899,175.0,197.64975135232484
14634145,private_auto,33142.39531387639,360470013001,40.6974,-73.9884,360850208042,40.538,-74.1979,175.0,5799.919179928369
14634254,private_auto,444.7695821496971,360850198004,40.5217,-74.1924,360850198003,40.5182,-74.2011,175.0,77.834676876197
14634261,private_auto,5708.964248506878,360850208041,40.5376,-74.2028,360850146042,40.55,-74.1551,175.0,999.0687434887037
14634398,private_auto,2905.0405743969086,360850208032,40.5276,-74.2087,360850226022,40.5375,-74.2341,175.0,508.382100519459
14634436,private_auto,7360.694812375158,360850208033,40.5392,-74.2093,360850244012,40.5084,-74.2399,175.0,1288.1215921656526
14634893,private_auto,903.4866309389088,360850248003,40.518,-74.2393,360850248003,40.518,-74.2393,175.0,158.11016041430904
14635937,private_auto,1598.3914086545012,360470354001,40.5823,-73.971,360470388003,40.5917,-73.97,175.0,279.7184965145377
14636187,private_auto,12014.388568865956,360850223001,40.6367,-74.1571,360850156016,40.5431,-74.16,175.0,2102.5179995515423
14636220,private_auto,5291.825074501748,360850277022,40.5801,-74.1662,360850170112,40.5436,-74.17,175.0,926.0693880378058
14636272,private_auto,1228.9931970664702,360811617004,40.7276,-73.717,360811571018,40.7326,-73.717,175.0,215.07380948663229
14636282,private_auto,655.4311410718718,360811617004,40.7276,-73.717,360811617004,40.7276,-73.717,175.0,114.70044968757757
14636681,private_auto,5534.235234657752,360810330004,40.67,-73.768,360810240002,40.7036,-73.8032,175.0,968.4911660651065
14637360,private_auto,11975.463380846795,360810987002,40.7896,-73.8098,360810063001,40.7656,-73.9224,175.0,2095.706091648189
14638166,private_auto,10108.169353535468,360810919002,40.7796,-73.844,360810717022,40.7333,-73.8637,175.0,1768.929636868707
14640446,private_auto,1785.4966838436703,360810595012,40.7121,-73.909,360470449023,40.7117,-73.9279,175.0,312.4619196726423
14640710,private_auto,622.8208089213853,360810595012,40.7121,-73.909,360810545001,40.7061,-73.914,175.0,108.99364156124241
14641765,private_auto,1146.5024400098316,360470780002,40.6334,-73.939,360470774002,40.63,-73.9474,175.0,200.63792700172053
14641908,private_auto,39078.004806252975,360610092001,40.7524,-73.9743,360470702011,40.6138,-73.9089,175.0,6838.650841094271
14642334,private_auto,420.9185033098976,360610136032,40.7735,-73.9504,360610136021,40.7712,-73.949,175.0,73.66073807923208
14642637,private_auto,3005.665444159448,360610195001,40.804,-73.97,360610229005,40.8264,-73.954,175.0,525.9914527279034
14643351,private_auto,752.7617464553091,360610173002,40.7881,-73.9729,360610177006,40.7889,-73.969,175.0,131.7333056296791
14644138,private_auto,2384.9365399997446,360470135003,40.674,-73.984,360470035001,40.6853,-73.9766,175.0,417.36389449995534
14645931,private_auto,20895.581622606325,360850133022,40.6381,-74.122,360850226022,40.5375,-74.2341,175.0,3656.726783956107
14646134,private_auto,932.9611648941808,360850291041,40.6176,-74.164,360850291043,40.6129,-74.1617,175.0,163.26820385648165
14646198,private_auto,928.8467410417456,360850146071,40.5565,-74.166,360850146082,40.5566,-74.1558,175.0,162.5481796823055
14646846,private_auto,2180.2433046055594,360811529024,40.7579,-73.7261,360811529012,40.7525,-73.7383,175.0,381.5425783059729
14646937,private_auto,3561.2290145301936,360810622002,40.6896,-73.7293,360810394001,40.6918,-73.7577,175.0,623.2150775427839
14647598,private_auto,25205.95554713988,360810618002,40.6768,-73.7374,360810171021,40.7519,-73.9198,175.0,4411.042220749479
14647655,private_auto,10755.20866685713,360810122002,40.6962,-73.8319,360810478011,40.7215,-73.7631,175.0,1882.161516699998
14647869,private_auto,2042.8244360895685,360811507012,40.7617,-73.7402,360811483002,40.7697,-73.7502,175.0,357.4942763156745
14648597,private_auto,26083.33795258119,360470117002,40.6685,-73.9936,360811291041,40.7394,-73.7465,175.0,4564.584141701708
14648872,private_auto,1162.0855705201136,360810682002,40.6672,-73.7517,360810680002,40.6615,-73.7488,175.0,203.3649748410199
14649151,private_auto,27124.949895295915,360810998013,40.5985,-73.7547,360811483002,40.7697,-73.7502,175.0,4746.866231676785
14649451,private_auto,19172.477541545668,360810548001,40.7227,-73.7527,360810846011,40.667,-73.8186,175.0,3355.183569770492
14649486,private_auto,31549.43905657797,360810690002,40.6591,-73.7535,360470035001,40.6853,-73.9766,175.0,5521.151834901145
14649573,private_auto,1834.652477708772,360810376003,40.6875,-73.7541,360810532002,40.6975,-73.7482,175.0,321.0641835990351
14649999,private_auto,7957.679517701997,360811201001,40.7532,-73.8141,360811367004,40.7433,-73.7567,175.0,1392.5939155978494
14652196,private_auto,2521.313348798274,360610133004,40.766,-73.989,360610120003,40.766,-73.9665,175.0,441.22983603969794
14652810,private_auto,14580.18453848227,360810613011,40.7108,-73.8922,360811093001,40.7745,-73.7816,175.0,2551.5322942343973
14652815,private_auto,655.5228606478445,360811093001,40.7745,-73.7816,360811093001,40.7745,-73.7816,175.0,114.71650061337279
14652865,private_auto,5237.644792253597,360810792001,40.6687,-73.7943,360810352001,40.681,-73.7552,175.0,916.5878386443795
14653028,private_auto,6914.967274241844,360811447002,40.7558,-73.7719,360810997043,40.7797,-73.7833,175.0,1210.1192729923227
14653263,private_auto,7457.39243779425,360811429002,40.7517,-73.7845,360810598002,40.6986,-73.7415,175.0,1305.0436766139937
14653423,private_auto,1636.5400012774912,360810246001,40.7012,-73.7965,360810440002,40.7016,-73.7857,175.0,286.394500223561
14654727,private_auto,12900.770178814138,360810243002,40.7353,-73.9064,360811017002,40.7749,-73.7955,175.0,2257.634781292474
14655214,private_auto,23595.771818286627,360810991002,40.7927,-73.7983,360470271001,40.6789,-73.9404,175.0,4129.260068200159
14655357,private_auto,7472.746643887672,360811529023,40.7612,-73.727,360811223001,40.7374,-73.7994,175.0,1307.7306626803427
14656080,private_auto,374.2529319028294,360810180001,40.6758,-73.8054,360810178002,40.6778,-73.8062,175.0,65.49426308299515
14656212,private_auto,1023.7521661256078,360810240003,40.7027,-73.8059,360810446022,40.7071,-73.801,175.0,179.15662907198134
14656638,private_auto,10077.958614197723,360050368001,40.8751,-73.8545,360050118002,40.8129,-73.8087,175.0,1763.6427574846014
14656710,private_auto,5978.323158009303,360811257001,40.7263,-73.8088,360811159002,40.7683,-73.8202,175.0,1046.206552651628
14656849,private_auto,2467.481070828784,360811227032,40.7343,-73.8095,360810809007,40.7366,-73.8201,175.0,431.8091873950372
14656898,private_auto,2025.9507788991368,360811161002,40.7655,-73.8258,360811199001,40.7535,-73.8096,175.0,354.54138630734894
14657253,private_auto,1703.1876337203455,360811215003,40.7397,-73.8112,360811205001,40.7505,-73.8162,175.0,298.05783590106046
14658129,private_auto,1497.8673366763826,360810158013,40.689,-73.8148,360810208001,40.6976,-73.8105,175.0,262.126783918367
14658443,private_auto,4648.271169580573,360810779044,40.7216,-73.8168,360810713032,40.726,-73.8498,175.0,813.4474546766003
14658603,private_auto,1356.2613806844447,360810220024,40.7116,-73.8173,360810779033,40.7196,-73.8231,175.0,237.34574161977784
14658702,private_auto,1792.549440127082,360050184004,40.8385,-73.8317,360050274021,40.8399,-73.8177,175.0,313.69615202223935
14658854,private_auto,1009.0382080707698,360810168001,40.6814,-73.8183,360810166001,40.6837,-73.8219,175.0,176.58168641238473
14658912,private_auto,6618.06020199414,360811205002,40.7525,-73.8184,360810679002,40.7254,-73.8711,175.0,1158.1605353489745
14659536,private_auto,3214.3037660130253,360811227035,40.7354,-73.804,360810803023,40.74,-73.8211,175.0,562.5031590522794
14660437,private_auto,4927.390202702049,360810306005,40.6664,-73.7752,360810106002,40.6835,-73.8237,175.0,862.2932854728585
14662773,private_auto,1948.8566473576184,360810884007,40.6587,-73.8332,360810892016,40.6521,-73.8407,175.0,341.0499132875832
14663162,private_auto,908.2389559628766,360050194001,40.8335,-73.8361,360050266011,40.846,-73.8349,175.0,158.94181729350342
14663504,private_auto,535.691499108286,360810864002,40.6778,-73.8368,360810040021,40.6815,-73.843,175.0,93.74601234395006
14664239,private_auto,1671.7624065257833,360810094002,40.6828,-73.8363,360810126021,40.6944,-73.8408,175.0,292.55842114201204
14664291,private_auto,16583.018867403614,360810934023,40.5803,-73.8412,360470890004,40.6565,-73.9164,175.0,2902.028301795632
14664612,private_auto,781.5370696044578,360810892012,40.6617,-73.8433,360810892014,40.6562,-73.8419,175.0,136.7689871807801
14665939,private_auto,3961.093499049868,360810929003,40.7853,-73.8486,360810871002,40.7597,-73.8328,175.0,693.1913623337269
14665942,private_auto,8616.7185844821,360810717012,40.7302,-73.8597,360810929003,40.7853,-73.8486,175.0,1507.9257522843673
14666843,private_auto,3301.0600269912616,360050406001,40.8875,-73.8556,360050318002,40.8606,-73.8516,175.0,577.6855047234708
14667368,private_auto,3669.6299059447833,360810383021,40.7406,-73.8408,360810399011,40.7503,-73.8529,175.0,642.1852335403371
14667718,private_auto,2269.734768090627,360810399012,40.7514,-73.8539,360810375021,40.7547,-73.8717,175.0,397.20358441585967
14668825,private_auto,1868.443646049116,360050382001,40.8775,-73.8568,360050342002,40.8676,-73.8601,175.0,326.9776380585953
14673517,private_auto,2093.202923116273,360050230001,40.8495,-73.8673,360050336014,40.8688,-73.8689,175.0,366.31051154534777
14673598,private_auto,2204.017227405378,360810279003,40.7491,-73.8804,360810363002,40.7582,-73.8691,175.0,385.70301479594116
14673613,private_auto,1305.8869611217735,360810695001,40.7254,-73.8667,360810683002,40.7349,-73.8691,175.0,228.5302181963104
14674642,private_auto,13460.548020062774,360610047002,40.7218,-74.0028,360810679001,40.7273,-73.8726,175.0,2355.5959035109854
14674823,private_auto,5512.6138342251925,360050215021,40.8492,-73.9149,360050429021,40.8771,-73.8734,175.0,964.7074209894088
14674897,private_auto,19393.99827286979,360050449012,40.8968,-73.8738,360810059003,40.7608,-73.9263,175.0,3393.9496977522135
14674926,private_auto,3135.205540220252,360810485001,40.7394,-73.8829,360810273021,40.7551,-73.8741,175.0,548.660969538544
14675129,private_auto,1741.7014418474305,360050048002,40.8261,-73.8745,360050046001,40.8224,-73.8692,175.0,304.79775232330036
14675551,private_auto,13024.73794976826,360610018002,40.7184,-73.9892,360810275001,40.7556,-73.8759,175.0,2279.3291412094454
14675691,private_auto,3359.88471724854,360810645002,40.7091,-73.8543,360810671002,40.7252,-73.8762,175.0,587.9798255184944
14676881,private_auto,11024.876364939626,360810485002,40.739,-73.8798,360811409021,40.7443,-73.7843,175.0,1929.3533638644346
14681258,private_auto,5241.039033661025,360810415001,40.7472,-73.8565,360810309041,40.7643,-73.8915,175.0,917.1818308906795
14683722,private_auto,6095.0988319569915,360050351002,40.8942,-73.8985,360610299002,40.8679,-73.9142,175.0,1066.6422955924736
14684929,private_auto,15461.194077496655,360610182003,40.7989,-73.9404,360050337002,40.9099,-73.9013,175.0,2705.7089635619145
14685350,private_auto,14870.2075600323,360470165002,40.6709,-73.9733,360810297002,40.7556,-73.9023,175.0,2602.2863230056523
14685942,private_auto,9803.009007302893,360811181001,40.7595,-73.786,360810945002,40.7849,-73.8305,175.0,1715.5265762780064
14688235,private_auto,395.34951892860073,360470365021,40.6747,-73.9075,360470908001,40.6726,-73.9051,175.0,69.18616581250512
14689961,private_auto,1993.8194108694524,360050307012,40.8911,-73.9104,360610309005,40.8769,-73.9121,175.0,348.9183969021542
14692785,private_auto,6760.3760257774975,360610227003,40.8225,-73.9446,360610309001,40.8732,-73.9088,175.0,1183.065804511062
14693587,private_auto,10088.789528543191,360610168002,40.7898,-73.9523,360810159004,40.7563,-73.9167,175.0,1765.5381674950586
14695147,private_auto,7091.608015969367,360470445003,40.7063,-73.9196,360810199011,40.7357,-73.9356,175.0,1241.0314027946392
14695874,private_auto,13997.838614096743,360470944021,40.6351,-73.9208,360610021002,40.7129,-74.0094,175.0,2449.62175746693
14698095,private_auto,2280.8424455359227,360470568001,40.602,-73.9369,360470628004,40.5886,-73.9248,175.0,399.1474279687865
14698741,private_auto,705.4198166411976,360470862001,40.6504,-73.9268,360470866002,40.6547,-73.9263,175.0,123.44846791220958
14700451,private_auto,1926.6685389330733,360470652001,40.6148,-73.9301,360470658002,40.6069,-73.9303,175.0,337.16699431328783
14701355,private_auto,4669.607725374991,360470632001,40.6008,-73.9329,360470402004,40.5949,-73.982,175.0,817.1813519406235
14703116,private_auto,4463.443879873848,360470786012,40.6331,-73.9468,360470572001,40.5965,-73.9368,175.0,781.1026789779235
14703579,private_auto,661.417721991325,360470734001,40.6287,-73.9376,360470740002,40.6262,-73.9411,175.0,115.7481013484819
14704275,private_auto,5398.454211711415,360470772002,40.6306,-73.9527,360470600004,40.5862,-73.9493,175.0,944.7294870494977
14705261,private_auto,12602.204160224184,360470600001,40.5876,-73.9404,360470070002,40.6374,-74.0258,175.0,2205.385728039232
14705490,private_auto,1078.752178806507,360470838001,40.6429,-73.9353,360470832001,40.6414,-73.9408,175.0,188.7816312911387
14708081,private_auto,8497.825296379651,360050056003,40.8328,-73.8804,360610224001,40.8109,-73.9451,175.0,1487.1194268664392
14708123,private_auto,1456.7951226720163,360810179021,40.7447,-73.9314,360810019011,40.7447,-73.9451,175.0,254.93914646760285
14709163,private_auto,3354.448286060899,360470830001,40.6417,-73.9467,360470880012,40.6609,-73.9328,175.0,587.0284500606573
14709912,private_auto,2499.2478416663425,360470548002,40.6082,-73.9477,360470392001,40.597,-73.9632,175.0,437.36837229160994
14710047,private_auto,3698.1114433650414,360610148011,40.7785,-73.9563,360610190002,40.8013,-73.9481,175.0,647.1695025888822
14710674,private_auto,29695.41272675185,360810383011,40.7606,-73.8413,360610173005,40.7875,-73.9696,175.0,5196.697227181573
14710817,private_auto,8834.75484448691,360810007021,40.7462,-73.9492,360610021003,40.7147,-74.0113,175.0,1546.082097785209
14711133,private_auto,11497.065663942569,360470702021,40.5936,-73.8927,360470620001,40.5784,-73.9498,175.0,2011.9864911899497
14713538,private_auto,29244.707750660305,360610216003,40.8009,-73.9532,360470772001,40.6339,-73.9542,175.0,5117.823856365553
14714008,private_auto,5391.616048005258,360470546002,40.6122,-73.9539,360470824003,40.6483,-73.9508,175.0,943.5328084009201
14714166,private_auto,304.240146916085,360610114011,40.7645,-73.9697,360610114012,40.7652,-73.9713,175.0,53.24202571031487
14714199,private_auto,3113.327226374923,360470484003,40.6327,-73.9747,360470772001,40.6339,-73.9542,175.0,544.8322646156115
14714706,private_auto,795.624914654103,360471237002,40.6966,-73.9575,360471237003,40.697,-73.9548,175.0,139.23436006446804
14715337,private_auto,4179.981000314301,360470516013,40.639,-73.9557,360470672001,40.6187,-73.9278,175.0,731.4966750550027
14716032,private_auto,2773.0907444253107,360470542002,40.6123,-73.962,360470762003,40.6269,-73.9567,175.0,485.29088027442936
14717027,private_auto,937.9205539710467,360810007012,40.7426,-73.9517,360810001012,40.7442,-73.9582,175.0,164.13609694493317
14717370,private_auto,853.3374170602028,360610140003,40.774,-73.9586,360610140002,40.7756,-73.9574,175.0,149.3340479855355
14718151,private_auto,3059.15580163615,360470656001,40.6138,-73.9359,360470542001,40.6125,-73.9598,175.0,535.3522652863262
