,hex_id,geometry,emissions_per_hex
217,882a1076e9fffff,"MULTIPOLYGON (((-73.91181497900288 40.60574678711891, -73.90940152581807 40.60387835224475, -73.910923 40.603505, -73.913565 40.603965, -73.91503863755199 40.60521554240047, -73.91181497900288 40.60574678711891)), ((-73.90742049889407 40.602344690927126, -73.90938689201758 40.59789488134189, -73.9157468627761 40.59684683615522, -73.92014146067275 40.600248382472024, -73.91817597013447 40.604698523820794, -73.91630103062414 40.60500750558703, -73.913593 40.602491, -73.908888 40.602859, -73.90817830037184 40.6029313618092, -73.90742049889407 40.602344690927126)))",29068.57282077019
218,882a107613fffff,"MULTIPOLYGON (((-73.91181497900288 40.60574678711891, -73.90984848345792 40.610197076824285, -73.90348660509464 40.6112449384307, -73.90285513510553 40.61075597805273, -73.901698 40.608223, -73.902172 40.605041, -73.90574 40.604755, -73.905292 40.605331, -73.905694 40.605442, -73.90583 40.605875, -73.906009 40.60609, -73.906234 40.606354, -73.908189 40.606333, -73.908298 40.606637, -73.908465 40.606954, -73.908934 40.606687, -73.90929 40.606555, -73.909601 40.606102, -73.90951 40.605902, -73.909098 40.605329, -73.908812 40.604482, -73.908291 40.604132, -73.908325 40.604073, -73.908899 40.603914, -73.908934 40.603976, -73.909126 40.603927, -73.909134 40.603944, -73.90940152581807 40.60387835224475, -73.91181497900288 40.60574678711891)), ((-73.9010596412693 40.603392334572824, -73.90742049889407 40.602344690927126, -73.90817830037184 40.6029313618092, -73.9009370172715 40.60366969155497, -73.9010596412693 40.603392334572824)), ((-73.89909224312632 40.607842292341374, -73.89957635812573 40.60674729725348, -73.90151503658143 40.60971831182604, -73.89909224312632 40.607842292341374)))",1542.9947561072645
219,882a107617fffff,"MULTIPOLYGON (((-73.91424388187771 40.61359943502425, -73.90984848345792 40.610197076824285, -73.91181497900288 40.60574678711891, -73.91503863755199 40.60521554240047, -73.915758 40.605826, -73.916035 40.606097, -73.916908 40.606944, -73.916674 40.609927, -73.914646 40.611836, -73.914596 40.611884, -73.91488140211766 40.61349436949071, -73.91424388187771 40.61359943502425)), ((-73.91817597013447 40.604698523820794, -73.92257148628654 40.60810033207535, -73.92060589368621 40.61255095354371, -73.91660936080282 40.61320959594186, -73.916281 40.612037, -73.918084 40.610203, -73.91772 40.609801, -73.917714 40.609764, -73.917738 40.609654, -73.917865 40.609246, -73.917982 40.608904, -73.918025 40.608836, -73.918058 40.608804, -73.918802 40.608324, -73.918864 40.608292, -73.91894 40.608266, -73.91898 40.608263, -73.919053 40.608219, -73.919354 40.608022, -73.919421 40.607985, -73.919479 40.607949, -73.919505 40.607922, -73.918734 40.607221, -73.91782 40.606391, -73.916435 40.605132, -73.91630103062414 40.60500750558703, -73.91817597013447 40.604698523820794)))",36365.642025472975
220,882a107411fffff,"POLYGON ((-73.97249737798889 40.57510041915518, -73.97053781050403 40.579550145644035, -73.96418112489584 40.58060103237888, -73.95978502536725 40.577201973510185, -73.9612713631135 40.57382864788029, -73.961331 40.573824, -73.962141 40.573718, -73.963252 40.573621, -73.963793 40.573571, -73.964289 40.573529, -73.964904 40.573486, -73.965725 40.57341, -73.966552 40.573353, -73.967145 40.57332, -73.967475 40.573241, -73.967413 40.573129, -73.967394 40.572993, -73.96747 40.573023, -73.967571 40.573201, -73.968008 40.573185, -73.968583 40.573129, -73.968916 40.573034, -73.969276 40.572926, -73.96947 40.572807, -73.96941522007981 40.57271774650935, -73.97249737798889 40.57510041915518))",11703.115312628006
221,882a107415fffff,"POLYGON ((-73.98129176015269 40.58189741011761, -73.97493494392451 40.58294891606797, -73.97053781050403 40.579550145644035, -73.97249737798889 40.57510041915518, -73.97885317579622 40.574049132511014, -73.98325042442855 40.57744735307934, -73.98155145122577 40.58130739573803, -73.981357 40.581111, -73.981271 40.581046, -73.981187 40.580982, -73.98115 40.580872, -73.980857 40.580658, -73.980606 40.58048, -73.980183 40.580238, -73.979901 40.57998, -73.979596 40.579763, -73.979483 40.579983, -73.979299 40.580045, -73.97899 40.579878, -73.978505 40.579919, -73.977937 40.580088, -73.977916 40.580367, -73.977692 40.580313, -73.9774 40.580601, -73.977198 40.580737, -73.977045 40.58084, -73.976641 40.581043, -73.976272 40.581291, -73.976046 40.581278, -73.976235 40.581487, -73.976217 40.581612, -73.976019 40.581763, -73.975901 40.581915, -73.975651 40.582056, -73.975317 40.582282, -73.974986 40.582597, -73.975352 40.582607, -73.975633 40.582357, -73.9765 40.581738, -73.977096 40.581258, -73.977633 40.580861, -73.977814 40.580721, -73.978108 40.580678, -73.978412 40.580479, -73.978725 40.580367, -73.97918 40.58023, -73.979231 40.580274, -73.979471 40.580365, -73.979702 40.580432, -73.980033 40.580589, -73.980268 40.580817, -73.980391 40.58096, -73.980696 40.581372, -73.980894 40.5815, -73.981002 40.581453, -73.981092 40.581493, -73.981169 40.581528, -73.981307 40.581629, -73.98138988328105 40.58167447578252, -73.98129176015269 40.58189741011761))",71492.95493505405
222,882a1076a5fffff,"MULTIPOLYGON (((-73.9451095551853 40.58375165381686, -73.94479540830409 40.583508632350764, -73.945175 40.583521, -73.944712 40.583165, -73.944846 40.583164, -73.945349 40.583529, -73.94573 40.583545, -73.945267 40.583182, -73.945376 40.583182, -73.9459 40.583553, -73.94622973338024 40.58356666770488, -73.9451095551853 40.58375165381686)), ((-73.94627354252364 40.583559433067435, -73.945799 40.583195, -73.945924 40.583194, -73.94640016867105 40.58353852203847, -73.94627354252364 40.583559433067435)), ((-73.94670383775625 40.58348837415695, -73.946315 40.583207, -73.946456 40.583205, -73.94681504499931 40.58347000940426, -73.94670383775625 40.58348837415695)), ((-73.94712052958249 40.583419561711594, -73.946822 40.583191, -73.947013 40.583188, -73.94728609269768 40.583392220635766, -73.94712052958249 40.583419561711594)), ((-73.94903340531053 40.57485289408094, -73.95342847083583 40.57825224112492, -73.95171388274761 40.58214173368447, -73.951024 40.582202, -73.949696 40.582319, -73.949375 40.582258, -73.94414 40.581278, -73.943299 40.581101, -73.942977 40.58104, -73.942738 40.580995, -73.94157020027083 40.581013637710925, -73.94071460603921 40.58035175698889, -73.94267698231245 40.57590254267113, -73.94346639583729 40.575772185268285, -73.943586 40.575785, -73.943922 40.575816, -73.944203 40.575818, -73.944454 40.575787, -73.944532 40.575767, -73.944637 40.575701, -73.944633 40.575647, -73.94461651297243 40.57558226417118, -73.94486531104717 40.57554117965738, -73.945146 40.575563, -73.945455 40.57557, -73.945693 40.575557, -73.945938 40.575515, -73.946064 40.575458, -73.946202 40.575335, -73.94620797585145 40.57531946278622, -73.94903340531053 40.57485289408094)))",12213.876055670136
223,882a107419fffff,"POLYGON ((-73.95342847083583 40.57825224112492, -73.95978502536725 40.577201973510185, -73.96418112489584 40.58060103237888, -73.96222055403278 40.58505090866395, -73.95586298065221 40.58610139521343, -73.95200898360316 40.58312092867447, -73.952474 40.583077, -73.953494 40.582988, -73.953438 40.582704, -73.953419 40.582609, -73.953302 40.582003, -73.95171388274761 40.58214173368447, -73.95342847083583 40.57825224112492))",111177.95656103345
224,882a10741dfffff,"POLYGON ((-73.96222055403278 40.58505090866395, -73.96418112489584 40.58060103237888, -73.97053781050403 40.579550145644035, -73.97493494392451 40.58294891606797, -73.97297527628453 40.5873991230757, -73.96661757188993 40.588450228966636, -73.96222055403278 40.58505090866395))",117113.07070403434
225,882a107403fffff,"POLYGON ((-73.98568992735333 40.58529589182731, -73.9837311632817 40.58974642938351, -73.97737332833005 40.59079815471137, -73.97297527628453 40.5873991230757, -73.97493494392451 40.58294891606797, -73.98129176015269 40.58189741011761, -73.981641107048 40.58216735188652, -73.981707 40.582238, -73.98176284379186 40.582261418364325, -73.98568992735333 40.58529589182731))",101005.05803573094
226,882a107453fffff,"POLYGON ((-73.95586298065221 40.58610139521343, -73.95390140608787 40.59055142104168, -73.94754294496357 40.591601507129695, -73.94314707772945 40.58820134857521, -73.9451095551853 40.58375165381686, -73.94622973338024 40.58356666770488, -73.946286 40.583569, -73.94627354252364 40.583559433067435, -73.94640016867105 40.58353852203847, -73.946434 40.583563, -73.946789 40.58355, -73.94670383775625 40.58348837415695, -73.94681504499931 40.58347000940426, -73.946918 40.583546, -73.94727 40.583534, -73.94712052958249 40.583419561711594, -73.94728609269768 40.583392220635766, -73.947469 40.583529, -73.948368 40.583491, -73.949582 40.583361, -73.950251 40.583287, -73.95200898360316 40.58312092867447, -73.95586298065221 40.58610139521343))",103427.76710195703
227,882a107457fffff,"POLYGON ((-73.95390140608787 40.59055142104168, -73.95586298065221 40.58610139521343, -73.96222055403278 40.58505090866395, -73.96661757188993 40.588450228966636, -73.96465690056263 40.59290058569077, -73.95829830802998 40.593951291246164, -73.95390140608787 40.59055142104168))",40391.03017220869
228,882a10740bfffff,"POLYGON ((-73.96465690056263 40.59290058569077, -73.96661757188993 40.588450228966636, -73.97297527628453 40.5873991230757, -73.97737332833005 40.59079815471137, -73.97541356058528 40.59524884215724, -73.96905483710135 40.59630016727555, -73.96465690056263 40.59290058569077))",34471.03754436081
229,882a107451fffff,"POLYGON ((-73.94558036637487 40.596051682248, -73.94754294496357 40.591601507129695, -73.95390140608787 40.59055142104168, -73.95829830802998 40.593951291246164, -73.95633663269211 40.5984017974336, -73.94997715205007 40.59945210237723, -73.94558036637487 40.596051682248))",22981.60288931655
230,882a107455fffff,"POLYGON ((-73.95633663269211 40.5984017974336, -73.95829830802998 40.593951291246164, -73.96465690056263 40.59290058569077, -73.96905483710135 40.59630016727555, -73.96709406536002 40.60075100435804, -73.96073445337223 40.60180192899054, -73.95633663269211 40.5984017974336))",38890.245675422
231,882a107409fffff,"POLYGON ((-73.96709406536002 40.60075100435804, -73.96905483710135 40.59630016727555, -73.97541356058528 40.59524884215724, -73.97981253160897 40.59864813485266, -73.97785266380978 40.60309930265598, -73.97149292093358 40.6041508470729, -73.96709406536002 40.60075100435804))",20435.895071046794
232,882a10745dfffff,"POLYGON ((-73.94801447237836 40.60390275777473, -73.94997715205007 40.59945210237723, -73.95633663269211 40.5984017974336, -73.96073445337223 40.60180192899054, -73.95877267731089 40.6062529154564, -73.9524121768478 40.60730343932679, -73.94801447237836 40.60390275777473))",31671.94645198846
233,882a107443fffff,"POLYGON ((-73.95877267731089 40.6062529154564, -73.96073445337223 40.60180192899054, -73.96709406536002 40.60075100435804, -73.97149292093358 40.6041508470729, -73.96953204882844 40.608602164432924, -73.96317141708232 40.60965330821376, -73.95877267731089 40.6062529154564))",40204.92271586221
234,882a107447fffff,"POLYGON ((-73.96953204882844 40.608602164432924, -73.97149292093358 40.6041508470729, -73.97785266380978 40.60309930265598, -73.98225255416503 40.606498856259016, -73.98029258636184 40.610950504338916, -73.97393182379027 40.61200226812576, -73.96953204882844 40.608602164432924))",31984.841765645062
235,882a10744bfffff,"POLYGON ((-73.950449396143 40.611754574922706, -73.9524121768478 40.60730343932679, -73.95877267731089 40.6062529154564, -73.96317141708232 40.60965330821376, -73.96120954034762 40.614104774877205, -73.95484801976009 40.615155517745556, -73.950449396143 40.611754574922706))",57446.81193686787
236,882a107441fffff,"POLYGON ((-73.96120954034762 40.614104774877205, -73.96317141708232 40.60965330821376, -73.96953204882844 40.608602164432924, -73.97393182379027 40.61200226812576, -73.97197085137167 40.616454065682454, -73.96560919956386 40.6175054286829, -73.96120954034762 40.614104774877205))",59116.07591613595
237,882a107445fffff,"POLYGON ((-73.97197085137167 40.616454065682454, -73.97393182379027 40.61200226812576, -73.98029258636184 40.610950504338916, -73.98469339640216 40.61435031869738, -73.98273332864552 40.618802446972936, -73.97637154607533 40.61985443020103, -73.97197085137167 40.616454065682454))",27791.8462093714
238,882a107635fffff,"POLYGON ((-73.9421242215617 40.61725598222716, -73.9440880072334 40.61280469775465, -73.950449396143 40.611754574922706, -73.95484801976009 40.615155517745556, -73.95288513807219 40.61960713345896, -73.94652272867201 40.620657475138415, -73.9421242215617 40.61725598222716))",48727.86407799579
239,882a107449fffff,"POLYGON ((-73.95288513807219 40.61960713345896, -73.95484801976009 40.615155517745556, -73.96120954034762 40.614104774877205, -73.96560919956386 40.6175054286829, -73.963647222206 40.621957375462955, -73.9572846811905 40.62300833740049, -73.95288513807219 40.61960713345896))",21789.25727393688
240,882a1076edfffff,"POLYGON ((-73.91817597013447 40.604698523820794, -73.92014146067275 40.600248382472024, -73.92650156454292 40.599199717758374, -73.93089719807467 40.60260097609018, -73.928932610468 40.60705144902864, -73.92257148628654 40.60810033207535, -73.91817597013447 40.604698523820794))",8167.53126643004
241,882a107633fffff,"POLYGON ((-73.928932610468 40.60705144902864, -73.93089719807467 40.60260097609018, -73.93725743459962 40.60155169175349, -73.94165410365575 40.60495266183037, -73.93969041932692 40.60940346618458, -73.93332916255274 40.61045296907595, -73.928932610468 40.60705144902864))",19204.37717125159
242,882a107637fffff,"POLYGON ((-73.93969041932692 40.60940346618458, -73.94165410365575 40.60495266183037, -73.94801447237836 40.60390275777473, -73.9524121768478 40.60730343932679, -73.950449396143 40.611754574922706, -73.9440880072334 40.61280469775465, -73.93969041932692 40.60940346618458))",30253.514671352856
243,882a10763bfffff,"POLYGON ((-73.92060589368621 40.61255095354371, -73.92257148628654 40.60810033207535, -73.928932610468 40.60705144902864, -73.93332916255274 40.61045296907595, -73.9313644732435 40.61490392213341, -73.92500232844701 40.61595302358421, -73.92060589368621 40.61255095354371))",45103.06416103096
244,882a107631fffff,"POLYGON ((-73.9313644732435 40.61490392213341, -73.93332916255274 40.61045296907595, -73.93969041932692 40.60940346618458, -73.9440880072334 40.61280469775465, -73.9421242215617 40.61725598222716, -73.93576194423456 40.618305703744305, -73.9313644732435 40.61490392213341))",18864.1428562058
245,882a107639fffff,"POLYGON ((-73.92303663383404 40.620404125091305, -73.92500232844701 40.61595302358421, -73.9313644732435 40.61490392213341, -73.93576194423456 40.618305703744305, -73.93379715327242 40.62275713683983, -73.92743398755694 40.62380645676577, -73.92303663383404 40.620404125091305))",39164.144216631394
246,882a10763dfffff,"POLYGON ((-73.93379715327242 40.62275713683983, -73.93576194423456 40.618305703744305, -73.9421242215617 40.61725598222716, -73.94652272867201 40.620657475138415, -73.94455884170725 40.62510923964824, -73.93819554352334 40.626159179862285, -73.93379715327242 40.62275713683983))",60765.47596704003
247,882a107603fffff,"POLYGON ((-73.91470690080463 40.62590407452822, -73.91667360104461 40.621452824825205, -73.92303663383404 40.620404125091305, -73.92743398755694 40.62380645676577, -73.92546819098091 40.628258038230626, -73.91910413690645 40.629306956288914, -73.91470690080463 40.62590407452822))",20284.372669381635
248,882a107607fffff,"POLYGON ((-73.92546819098091 40.628258038230626, -73.92743398755694 40.62380645676577, -73.93379715327242 40.62275713683983, -73.93819554352334 40.626159179862285, -73.93623065095802 40.6306110929149, -73.92986646401955 40.63166063138706, -73.92546819098091 40.628258038230626))",24150.77907735823
249,882a10762bfffff,"POLYGON ((-73.93623065095802 40.6306110929149, -73.93819554352334 40.626159179862285, -73.94455884170725 40.62510923964824, -73.94895826837504 40.62851099374853, -73.94699428016715 40.632963238214664, -73.94062996082253 40.63401339719677, -73.93623065095802 40.6306110929149))",41268.88926819178
250,882a10744dfffff,"POLYGON ((-73.963647222206 40.621957375462955, -73.96560919956386 40.6175054286829, -73.97197085137167 40.616454065682454, -73.97637154607533 40.61985443020103, -73.97441047339362 40.6243067078734, -73.96804780122073 40.62535829016474, -73.963647222206 40.621957375462955))",49247.55241358489
251,882a107713fffff,"POLYGON ((-73.97441047339362 40.6243067078734, -73.97637154607533 40.61985443020103, -73.98273332864552 40.618802446972936, -73.98713505872466 40.6222025219345, -73.9851748910651 40.626655130324714, -73.97881208819297 40.62770733306541, -73.97441047339362 40.6243067078734))",13264.088275298242
252,882a107623fffff,"POLYGON ((-73.94455884170725 40.62510923964824, -73.94652272867201 40.620657475138415, -73.95288513807219 40.61960713345896, -73.9572846811905 40.62300833740049, -73.95532169856955 40.62746043315042, -73.94895826837504 40.62851099374853, -73.94455884170725 40.62510923964824))",23543.308055169276
253,882a107627fffff,"POLYGON ((-73.95532169856955 40.62746043315042, -73.9572846811905 40.62300833740049, -73.963647222206 40.621957375462955, -73.96804780122073 40.62535829016474, -73.96608572328995 40.62981071698042, -73.95972216154286 40.630861898058406, -73.95532169856955 40.62746043315042))",18293.41520414776
254,882a10771bfffff,"POLYGON ((-73.96608572328995 40.62981071698042, -73.96804780122073 40.62535829016474, -73.97441047339362 40.6243067078734, -73.97881208819297 40.62770733306541, -73.9768509152986 40.632160090772416, -73.97048722245707 40.63321189242596, -73.96608572328995 40.62981071698042))",50171.39549869887
255,882a107621fffff,"POLYGON ((-73.94699428016715 40.632963238214664, -73.94895826837504 40.62851099374853, -73.95532169856955 40.62746043315042, -73.95972216154286 40.630861898058406, -73.95775907803895 40.635314473763785, -73.95139462674628 40.636365253351755, -73.94699428016715 40.632963238214664))",50000.23138189975
256,882a107625fffff,"POLYGON ((-73.95775907803895 40.635314473763785, -73.95972216154286 40.630861898058406, -73.96608572328995 40.62981071698042, -73.97048722245707 40.63321189242596, -73.96852504400367 40.63766479919615, -73.96216046122122 40.63871619948585, -73.95775907803895 40.635314473763785))",15288.919301422942
257,882a107719fffff,"POLYGON ((-73.96852504400367 40.63766479919615, -73.97048722245707 40.63321189242596, -73.9768509152986 40.632160090772416, -73.98125345054761 40.63556097648539, -73.9792921774911 40.640014214145886, -73.97292746367727 40.641066235232984, -73.96852504400367 40.63766479919615))",48734.440496202595
258,882a10762dfffff,"POLYGON ((-73.94943053734526 40.6408179776931, -73.95139462674628 40.636365253351755, -73.95775907803895 40.635314473763785, -73.96216046122122 40.63871619948585, -73.96019727688457 40.64316925506552, -73.95383180418976 40.64422025371463, -73.94943053734526 40.6408179776931))",40709.569963069465
259,882a107753fffff,"POLYGON ((-73.96019727688457 40.64316925506552, -73.96216046122122 40.63871619948585, -73.96852504400367 40.63766479919615, -73.97292746367727 40.641066235232984, -73.97096518475166 40.64551962187651, -73.96459958062994 40.64657124144923, -73.96019727688457 40.64316925506552))",15570.328498280165
260,882a107601fffff,"POLYGON ((-73.91713733439298 40.6337586858693, -73.91910413690645 40.629306956288914, -73.92546819098091 40.628258038230626, -73.92986646401955 40.63166063138706, -73.92790056553001 40.636112692728645, -73.9215354898663 40.637161829182354, -73.91713733439298 40.6337586858693))",23167.278329161123
261,882a107605fffff,"POLYGON ((-73.92790056553001 40.636112692728645, -73.92986646401955 40.63166063138706, -73.93623065095802 40.6306110929149, -73.94062996082253 40.63401339719677, -73.93866496670384 40.63846579012537, -73.93229975823822 40.639515547214856, -73.92790056553001 40.636112692728645))",21336.862258078887
262,882a107629fffff,"POLYGON ((-73.93866496670384 40.63846579012537, -73.94062996082253 40.63401339719677, -73.94699428016715 40.632963238214664, -73.95139462674628 40.636365253351755, -73.94943053734526 40.6408179776931, -73.94306519653587 40.641868355514426, -73.93866496670384 40.63846579012537))",37617.41348014
263,882a10760dfffff,"POLYGON ((-73.91956858512881 40.64161403855904, -73.9215354898663 40.637161829182354, -73.92790056553001 40.636112692728645, -73.93229975823822 40.639515547214856, -73.93033375788482 40.643968088352054, -73.92396766032749 40.645017443272266, -73.91956858512881 40.64161403855904))",19938.920792183777
264,882a107663fffff,"POLYGON ((-73.93033375788482 40.643968088352054, -73.93229975823822 40.639515547214856, -73.93866496670384 40.63846579012537, -73.94306519653587 40.641868355514426, -73.94110010091363 40.646321228237866, -73.9347338706166 40.64737120401582, -73.93033375788482 40.643968088352054))",6877.238093002427
265,882a10766bfffff,"POLYGON ((-73.92200065341552 40.64947013236406, -73.92396766032749 40.645017443272266, -73.93033375788482 40.643968088352054, -73.9347338706166 40.64737120401582, -73.93276776844908 40.65182422486739, -73.92640064869364 40.6528737983252, -73.92200065341552 40.64947013236406))",15671.03587760964
266,882a107661fffff,"POLYGON ((-73.93276776844908 40.65182422486739, -73.9347338706166 40.64737120401582, -73.94110010091363 40.646321228237866, -73.9455012510673 40.649724054581704, -73.94353605399147 40.65417740701875, -73.93716880155861 40.65522760155633, -73.93276776844908 40.65182422486739))",17510.25099785423
267,882a107645fffff,"POLYGON ((-73.9136656530015 40.654971921630604, -73.91563366679598 40.65051908483833, -73.92200065341552 40.64947013236406, -73.92640064869364 40.6528737983252, -73.92443353965679 40.65732696705086, -73.91806553047242 40.65837613791175, -73.9136656530015 40.654971921630604))",20219.43806128485
268,882a107669fffff,"POLYGON ((-73.92443353965679 40.65732696705086, -73.92640064869364 40.6528737983252, -73.93276776844908 40.65182422486739, -73.93716880155861 40.65522760155633, -73.93520259762677 40.65968110204101, -73.92883445536864 40.660730894107544, -73.92443353965679 40.65732696705086))",16985.193982326535
269,882a10766dfffff,"POLYGON ((-73.93520259762677 40.65968110204101, -73.93716880155861 40.65522760155633, -73.94353605399147 40.65417740701875, -73.94793812482108 40.65758049416493, -73.94597282634162 40.66203432623427, -73.93960455146843 40.66308473960264, -73.93520259762677 40.65968110204101))",7020.260325871742
270,882a107757fffff,"POLYGON ((-73.97096518475166 40.64551962187651, -73.97292746367727 40.641066235232984, -73.9792921774911 40.640014214145886, -73.98369563354399 40.64341536022728, -73.98173426037594 40.647869077760056, -73.97536852528597 40.64892131835209, -73.97096518475166 40.64551962187651))",75822.33201523825
271,882a107667fffff,"POLYGON ((-73.94110010091363 40.646321228237866, -73.94306519653587 40.641868355514426, -73.94943053734526 40.6408179776931, -73.95383180418976 40.64422025371463, -73.95186761364565 40.64867345784997, -73.9455012510673 40.649724054581704, -73.94110010091363 40.646321228237866))",17710.860839519402
272,882a10775bfffff,"POLYGON ((-73.95186761364565 40.64867345784997, -73.95383180418976 40.64422025371463, -73.96019727688457 40.64316925506552, -73.96459958062994 40.64657124144923, -73.9626362955108 40.651024776822, -73.95626980110976 40.65207599460348, -73.95186761364565 40.64867345784997))",49691.146953182935
273,882a107751fffff,"POLYGON ((-73.9626362955108 40.651024776822, -73.96459958062994 40.64657124144923, -73.97096518475166 40.64551962187651, -73.97536852528597 40.64892131835209, -73.97340614593861 40.653375184787684, -73.96703952017363 40.65442702371476, -73.9626362955108 40.651024776822))",51387.42241075688
274,882a107755fffff,"POLYGON ((-73.97340614593861 40.653375184787684, -73.97536852528597 40.64892131835209, -73.98173426037594 40.647869077760056, -73.98613863758706 40.651270484057214, -73.98417716435813 40.65572468138096, -73.97781040768812 40.65677714154932, -73.97340614593861 40.653375184787684))",69003.3260962646
275,882a107665fffff,"POLYGON ((-73.94353605399147 40.65417740701875, -73.9455012510673 40.649724054581704, -73.95186761364565 40.64867345784997, -73.95626980110976 40.65207599460348, -73.95430550947268 40.656529678451555, -73.94793812482108 40.65758049416493, -73.94353605399147 40.65417740701875))",30645.184434274553
276,882a107759fffff,"POLYGON ((-73.95430550947268 40.656529678451555, -73.95626980110976 40.65207599460348, -73.9626362955108 40.651024776822, -73.96703952017363 40.65442702371476, -73.96507613432232 40.65888103879929, -73.95870861791082 40.659932475784444, -73.95430550947268 40.656529678451555))",22593.218102754035
277,882a10775dfffff,"POLYGON ((-73.96507613432232 40.65888103879929, -73.96703952017363 40.65442702371476, -73.97340614593861 40.653375184787684, -73.97781040768812 40.65677714154932, -73.97584792796953 40.661231487695645, -73.96948028025713 40.66228354604842, -73.96648762924858 40.659971516224374, -73.966587 40.659844, -73.966859 40.659794, -73.967082 40.65977, -73.967527 40.659596, -73.967725 40.659497, -73.968047 40.65925, -73.968269 40.659151, -73.968393 40.659028, -73.968442 40.658756, -73.968416 40.658626, -73.968484 40.658258, -73.96811 40.658313, -73.968035 40.658993, -73.967703 40.659214, -73.967481 40.659297, -73.967232 40.659547, -73.966706 40.659657, -73.96624652549102 40.6597852469011, -73.96507613432232 40.65888103879929))",2563.4101891167716
278,882a100db3fffff,"POLYGON ((-73.94597282634162 40.66203432623427, -73.94793812482108 40.65758049416493, -73.95430550947268 40.656529678451555, -73.95870861791082 40.659932475784444, -73.95674422523096 40.66438663926388, -73.95037581820168 40.66543767403017, -73.94597282634162 40.66203432623427))",16966.56844143707
279,882a100db7fffff,"POLYGON ((-73.96948028025713 40.66228354604842, -73.96751679372406 40.66673804076331, -73.96114825499775 40.66778969702349, -73.95674422523096 40.66438663926388, -73.95870861791082 40.659932475784444, -73.96507613432232 40.65888103879929, -73.96624652549102 40.6597852469011, -73.966208 40.659796, -73.965931 40.660073, -73.96582 40.660377, -73.965626 40.66082, -73.965516 40.661125, -73.96509 40.661218, -73.96582 40.661449, -73.966227 40.661468, -73.966282 40.661301, -73.965875 40.66095, -73.965969 40.66061, -73.966097 40.660654, -73.966216 40.660635, -73.966266 40.660413, -73.966414 40.660066, -73.96648762924858 40.659971516224374, -73.96948028025713 40.66228354604842))",18013.313300140002
280,882a107647fffff,"POLYGON ((-73.91123470946027 40.64711512987548, -73.91320262076941 40.64266277271774, -73.91956858512881 40.64161403855904, -73.92396766032749 40.645017443272266, -73.92200065341552 40.64947013236406, -73.91563366679598 40.65051908483833, -73.91123470946027 40.64711512987548))",11125.282013975437
281,882a10764bfffff,"POLYGON ((-73.89213339591237 40.65025910096792, -73.89410321817935 40.6458069285649, -73.90046993715238 40.64475921776859, -73.90486785643492 40.64816346146256, -73.9028989382304 40.652615966147245, -73.89653119656904 40.653663894886016, -73.89213339591237 40.65025910096792))",3633.706619163685
282,882a107641fffff,"POLYGON ((-73.9028989382304 40.652615966147245, -73.90486785643492 40.64816346146256, -73.91123470946027 40.64711512987548, -73.91563366679598 40.65051908483833, -73.9136656530015 40.654971921630604, -73.90729777734947 40.656020471382206, -73.9028989382304 40.652615966147245))",10426.185167329279
283,882a107649fffff,"POLYGON ((-73.89456127114536 40.65811654684343, -73.89653119656904 40.653663894886016, -73.9028989382304 40.652615966147245, -73.90729777734947 40.656020471382206, -73.90532875634858 40.66047345562076, -73.89895999169394 40.661521602372936, -73.89456127114536 40.65811654684343))",8337.947384718485
284,882a10764dfffff,"POLYGON ((-73.90532875634858 40.66047345562076, -73.90729777734947 40.656020471382206, -73.9136656530015 40.654971921630604, -73.91806553047242 40.65837613791175, -73.91609741424209 40.66282945425726, -73.90972851565844 40.66387822224443, -73.90532875634858 40.66047345562076))",4425.997112507405
285,882a100ca7fffff,"POLYGON ((-73.89698996316268 40.665974733803424, -73.89895999169394 40.661521602372936, -73.90532875634858 40.66047345562076, -73.90972851565844 40.66387822224443, -73.90775939191053 40.66833168595548, -73.90138960395748 40.669380050792036, -73.89698996316268 40.665974733803424))",1934.3390654592272
286,882a100d9bfffff,"POLYGON ((-73.90775939191053 40.66833168595548, -73.90972851565844 40.66387822224443, -73.91609741424209 40.66282945425726, -73.92049821220253 40.666233931704326, -73.91852999358585 40.67068772752169, -73.9121600717656 40.67173671381544, -73.90775939191053 40.66833168595548))",8694.795805241074
287,882a100ca5fffff,"POLYGON ((-73.89941947236787 40.673833661614225, -73.90138960395748 40.669380050792036, -73.90775939191053 40.66833168595548, -73.9121600717656 40.67173671381544, -73.91019084532006 40.67619065691759, -73.90382003376338 40.67723923990953, -73.89941947236787 40.673833661614225))",17399.506921438388
288,882a100d99fffff,"POLYGON ((-73.91019084532006 40.67619065691759, -73.9121600717656 40.67173671381544, -73.91852999358585 40.67068772752169, -73.9229317123904 40.67409246598218, -73.92096339143697 40.67854674118994, -73.91459244607496 40.67959594586135, -73.91019084532006 40.67619065691759))",15538.276578509509
289,882a100cadfffff,"POLYGON ((-73.89107765531998 40.67933538070203, -73.89304879507549 40.67488162302328, -73.89941947236787 40.673833661614225, -73.90382003376338 40.67723923990953, -73.90184979916464 40.68169333004193, -73.89547809790157 40.68274150945508, -73.89107765531998 40.67933538070203))",27263.92038890246
