hex_id,Mean_Degree
882a100c5dfffff,5.084507042253521
882a100c43fffff,4.7368421052631575
882a100e37fffff,3.574074074074074
882a100c4bfffff,4.6477272727272725
882a100c41fffff,5.217391304347826
882a100e35fffff,4.108108108108108
882a100c49fffff,4.75
882a100e23fffff,3.823529411764706
882a100e27fffff,4.544303797468355
882a100c45fffff,5.0
882a100c69fffff,5.092307692307692
882a100c4dfffff,4.75
882a100f13fffff,5.074074074074074
882a100f17fffff,5.883720930232558
882a100f1bfffff,5.2023809523809526
882a100f11fffff,4.72093023255814
882a100f15fffff,4.101694915254237
882a100f19fffff,4.195121951219512
882a100f1dfffff,4.166666666666667
882a100e2bfffff,3.8
882a100e25fffff,4.153846153846154
882a100e29fffff,4.703703703703703
882a100e2dfffff,nan
882a100f53fffff,3.1
882a100e67fffff,5.333333333333333
882a100e61fffff,5.875
882a100e65fffff,4.869565217391305
882a100e6dfffff,5.796875
882a1001b3fffff,3.7333333333333334
882a100f57fffff,4.333333333333333
882a100f5dfffff,nan
882a100f43fffff,nan
882a100f49fffff,4.421052631578948
882a100f4dfffff,6.17948717948718
882a1001a7fffff,5.392857142857143
882a100a9bfffff,5.287356321839081
882a1001a1fffff,5.606060606060606
882a1001a5fffff,4.377777777777778
882a100a99fffff,5.041095890410959
882a1001bdfffff,5.870967741935484
882a1001a3fffff,3.5555555555555554
882a100187fffff,5.757575757575758
882a1001abfffff,6.60655737704918
882a100181fffff,4.678571428571429
882a100185fffff,6.588235294117647
882a1001a9fffff,4.932203389830509
882a10018dfffff,4.084745762711864
882a1001e3fffff,4.707692307692308
882a1001e7fffff,4.247058823529412
882a1001d7fffff,6.9375
882a10018bfffff,5.166666666666667
882a1001d1fffff,5.092783505154639
882a1001d5fffff,5.543859649122807
882a100189fffff,4.625
882a1001c3fffff,6.031746031746032
882a1001c7fffff,4.365853658536586
882a1001c1fffff,5.7682926829268295
882a1001c5fffff,5.572916666666667
882a1001c9fffff,6.27906976744186
882a1001adfffff,4.378787878787879
882a100ad3fffff,4.964912280701754
882a100ad7fffff,5.177215189873418
882a100adbfffff,4.396825396825397
882a100ad1fffff,4.552238805970149
882a100ad9fffff,5.108695652173913
882a100addfffff,4.907894736842105
882a100133fffff,5.116279069767442
882a100137fffff,4.862068965517241
882a100acbfffff,4.926315789473684
882a1001ebfffff,5.714285714285714
882a1001e1fffff,4.135416666666667
882a1001e5fffff,4.4941176470588236
882a1001e9fffff,4.067961165048544
882a1001edfffff,4.671875
882a100113fffff,4.25531914893617
882a100117fffff,5.465116279069767
882a10013bfffff,4.384615384615385
882a100111fffff,5.3076923076923075
882a100115fffff,5.631578947368421
882a10052dfffff,5.208695652173913
882a100e53fffff,6.779661016949152
882a100e57fffff,5.888888888888889
882a100567fffff,5.591397849462366
882a100e5bfffff,5.285714285714286
882a100e51fffff,6.835820895522388
882a100e55fffff,7.5777777777777775
882a100565fffff,6.96
882a100e59fffff,6.4655172413793105
882a100e5dfffff,6.136842105263158
882a100563fffff,5.661290322580645
882a100543fffff,5.48
882a100547fffff,5.36986301369863
882a10056bfffff,3.6666666666666665
882a10054bfffff,5.155555555555556
882a100561fffff,5.855072463768116
882a100541fffff,5.180851063829787
882a100545fffff,5.321428571428571
882a10056dfffff,4.25
882a100093fffff,6.844444444444444
882a100e63fffff,5.529411764705882
882a100e47fffff,6.681818181818182
882a100e6bfffff,4.896551724137931
882a100e41fffff,5.065789473684211
882a100e45fffff,5.616438356164384
882a100e69fffff,5.787234042553192
882a100e4dfffff,6.566037735849057
882a100193fffff,5.385964912280702
882a100183fffff,3.5
882a1001d3fffff,4.704225352112676
882a100e43fffff,7.181818181818182
882a1000b3fffff,6.490566037735849
882a1000b7fffff,5.771428571428571
882a100e4bfffff,5.784810126582278
882a1000b1fffff,5.131578947368421
882a1000b5fffff,4.804878048780488
882a100e49fffff,6.121212121212121
882a100039fffff,4.6976744186046515
882a100007fffff,5.357142857142857
882a10002bfffff,2.0
882a10000bfffff,nan
882a100005fffff,4.0
882a100029fffff,3.727272727272727
882a100063fffff,3.090909090909091
882a100067fffff,3.0
882a100061fffff,nan
882a10006dfffff,nan
882a1001cdfffff,5.217391304347826
882a100027fffff,4.5
882a10011bfffff,3.8974358974358974
882a100025fffff,4.3023255813953485
882a100119fffff,5.0
882a10002dfffff,3.6923076923076925
882a100153fffff,4.5588235294117645
882a100157fffff,6.018518518518518
882a10015bfffff,3.142857142857143
882a100151fffff,4.226415094339623
882a100ac3fffff,4.681818181818182
882a100ac7fffff,4.515789473684211
882a100ac1fffff,4.466666666666667
882a100ac5fffff,4.377777777777778
882a100acdfffff,4.979166666666667
882a100a13fffff,5.256410256410256
882a100127fffff,5.0625
882a100a1bfffff,4.815789473684211
882a100a11fffff,4.88
882a100a19fffff,4.740259740259741
882a100131fffff,4.111111111111111
882a100135fffff,3.9782608695652173
882a100ac9fffff,4.978494623655914
882a10013dfffff,4.176470588235294
882a100123fffff,4.829787234042553
882a10012bfffff,4.690476190476191
882a100121fffff,4.844444444444444
882a100129fffff,4.983606557377049
882a10012dfffff,4.761904761904762
882a100163fffff,3.1666666666666665
882a100139fffff,6.388888888888889
882a10011dfffff,6.522388059701493
882a100103fffff,7.087719298245614
882a100107fffff,6.114285714285714
882a10010bfffff,6.164383561643835
882a100101fffff,6.484848484848484
882a100105fffff,4.753846153846154
882a100109fffff,6.40625
882a10010dfffff,4.7894736842105265
882a100143fffff,5.65
882a100155fffff,5.675675675675675
882a100065fffff,nan
882a100159fffff,3.6470588235294117
882a10015dfffff,4.9411764705882355
882a100333fffff,2.0
882a100337fffff,4.774193548387097
882a10014bfffff,5.2926829268292686
882a100167fffff,5.076923076923077
882a100a5bfffff,3.6842105263157894
882a100161fffff,4.666666666666667
882a100165fffff,2.95
882a100a59fffff,4.851851851851852
882a10016dfffff,4.0
882a1018b3fffff,2.6666666666666665
882a100147fffff,5.6875
882a10016bfffff,4.512820512820513
882a100141fffff,7.5
882a100145fffff,6.446153846153846
882a100169fffff,4.568181818181818
882a10014dfffff,5.716981132075472
882a101893fffff,4.769230769230769
882a100a53fffff,5.661764705882353
882a100a57fffff,5.033707865168539
882a100a51fffff,4.64
882a100a55fffff,5.54054054054054
882a100a5dfffff,4.611940298507463
882a1018b7fffff,5.566037735849057
882a100a4bfffff,4.8125
