,hex_id,geometry
565,882a103857fffff,"POLYGON ((-73.757809978615 40.59389296473553, -73.75582965743646 40.59833969707009, -73.74946676876469 40.59937891651889, -73.74508522393205 40.59597118875809, -73.74577970264319 40.59441258891722, -73.745887 40.59439, -73.745947 40.59438, -73.74607 40.594369, -73.746431 40.594325, -73.746629 40.594301, -73.74676 40.594258, -73.746843 40.594223, -73.746924 40.594124, -73.747014 40.594101, -73.747129 40.594094, -73.747241 40.594065, -73.747368 40.594063, -73.747543 40.593951, -73.747658 40.593894, -73.747754 40.593855, -73.747827 40.59379, -73.74793 40.593779, -73.748056 40.593669, -73.748148 40.593618, -73.748305 40.593598, -73.748531 40.593548, -73.748951 40.593413, -73.749186 40.593285, -73.749238 40.593235, -73.749364 40.593158, -73.74964 40.593016, -73.74981 40.59292, -73.750235 40.592726, -73.750374 40.592615, -73.750664 40.592398, -73.750745 40.592338, -73.75084 40.592245, -73.750931 40.592116, -73.751037 40.591967, -73.751158 40.591806, -73.751326 40.591613, -73.751366 40.591574, -73.751522 40.591441, -73.751584 40.591406, -73.751649 40.591376, -73.751763 40.591338, -73.751885 40.591299, -73.752095 40.591273, -73.752251 40.591253, -73.75237 40.591232, -73.752598 40.59118, -73.752714 40.591161, -73.752769 40.591154, -73.752884 40.591139, -73.753035 40.591128, -73.753187 40.59108, -73.753289 40.591019, -73.753468 40.590964, -73.75357 40.590942, -73.753665 40.590933, -73.753813 40.590925, -73.753912 40.590909, -73.75396650913558 40.59090428933396, -73.757809978615 40.59389296473553))"
566,882a10380bfffff,"POLYGON ((-73.75582965743646 40.59833969707009, -73.757809978615 40.59389296473553, -73.76417198490404 40.59285334127256, -73.76855469239307 40.596260235105916, -73.7665752700235 40.600707301801414, -73.76021224124393 40.601747140331945, -73.75582965743646 40.59833969707009))"
567,882a103851fffff,"MULTIPOLYGON (((-73.74508522393205 40.59597118875809, -73.74946676876469 40.59937891651889, -73.74748544115812 40.60382579411596, -73.74112167013699 40.604864609275054, -73.73841926416442 40.60276242602488, -73.738358 40.60266, -73.738265 40.602557, -73.738269 40.602307, -73.738289 40.601622, -73.738371 40.59949, -73.738396 40.598533, -73.738397 40.598473, -73.738401 40.598334, -73.738405 40.598187, -73.738422 40.598017, -73.738438 40.597815, -73.73844279158976 40.59763717878007, -73.73855748011108 40.59737990871626, -73.738648 40.597344, -73.738634 40.597313, -73.738627 40.59728, -73.73860427017574 40.59727494892795, -73.73861158094164 40.59725854936863, -73.738626 40.597265, -73.738627 40.597241, -73.738633 40.597217, -73.73875393215573 40.5970046545612, -73.73883017171147 40.59699220986958, -73.738839 40.597003, -73.738882 40.597046, -73.738945 40.597095, -73.739017 40.597138, -73.739084 40.59717, -73.739183 40.597205, -73.739279 40.597227, -73.739393 40.597239, -73.739549 40.597234, -73.739647 40.597205, -73.739798 40.597139, -73.739927 40.597054, -73.740044 40.59694, -73.740084 40.596885, -73.74011742380242 40.59678208987149, -73.74035198817782 40.596743801593334, -73.74036 40.596774, -73.740398 40.596812, -73.74044 40.596829, -73.740507 40.596858, -73.740552 40.596862, -73.740574 40.59686, -73.740611 40.596879, -73.740618 40.596896, -73.740619 40.596931, -73.740606 40.596965, -73.740631 40.596996, -73.740655 40.597001, -73.740685 40.596999, -73.740764 40.59698, -73.740803 40.596959, -73.740835 40.596949, -73.740857 40.596953, -73.740931 40.596952, -73.740977 40.596939, -73.741004 40.596928, -73.741011 40.596914, -73.741008 40.596904, -73.740968 40.596907, -73.740947 40.596899, -73.740956 40.596879, -73.740985 40.596849, -73.741043 40.596828, -73.741123 40.596822, -73.741207 40.596828, -73.74124 40.596824, -73.741261 40.596808, -73.741303 40.596817, -73.741337 40.596822, -73.741364 40.596839, -73.74138 40.596867, -73.741383 40.596888, -73.74141 40.596914, -73.741425 40.596933, -73.741446 40.596936, -73.741482 40.596917, -73.741525 40.596906, -73.741573 40.596903, -73.741589 40.596882, -73.741611 40.596848, -73.741656 40.596813, -73.741721 40.596788, -73.741759 40.596783, -73.741789 40.596774, -73.741825 40.596726, -73.741821 40.596651, -73.741766 40.596597, -73.741712 40.596579, -73.741655 40.59658, -73.741615 40.596558, -73.74156756866392 40.59654538065371, -73.74508522393205 40.59597118875809)), ((-73.73985455652529 40.596824998072734, -73.739796 40.596882, -73.739687 40.596954, -73.739508 40.59704, -73.73943 40.597046, -73.739366 40.597041, -73.739241 40.597002, -73.739144 40.596967, -73.73909754619537 40.59694856595054, -73.73913400415204 40.59694261486618, -73.739183 40.596963, -73.739292 40.597003, -73.739447 40.597028, -73.739444 40.596977, -73.739439 40.596897, -73.739329 40.596912, -73.73932712429884 40.59691109158868, -73.7394642774485 40.59688870388408, -73.739496 40.59702, -73.739586 40.596976, -73.739715 40.59691, -73.73979994760002 40.59683391196563, -73.73985455652529 40.596824998072734)))"
568,882a103855fffff,"POLYGON ((-73.74748544115812 40.60382579411596, -73.74946676876469 40.59937891651889, -73.75582965743646 40.59833969707009, -73.76021224124393 40.601747140331945, -73.7582318124558 40.60619435246304, -73.75186790092971 40.607233786827564, -73.74748544115812 40.60382579411596))"
569,882a103809fffff,"POLYGON ((-73.76897936307793 40.60856200678628, -73.76261531150222 40.60960206045442, -73.7582318124558 40.60619435246304, -73.76021224124393 40.601747140331945, -73.7665752700235 40.600707301801414, -73.7704001865245 40.60368020747857, -73.770403 40.603693, -73.770474 40.603951, -73.770444 40.604098, -73.770468 40.604379, -73.770465 40.604533, -73.77054 40.604675, -73.770565 40.60484, -73.77049 40.604952, -73.770279 40.605082, -73.77015 40.60515, -73.770088 40.605312, -73.770005 40.605392, -73.770068 40.605602, -73.770026 40.605787, -73.769852 40.606123, -73.769836 40.606278, -73.769861 40.606461, -73.76988749933521 40.606521634072095, -73.76897936307793 40.60856200678628))"
570,882a10385dfffff,"POLYGON ((-73.74766885848524 40.612043160547216, -73.747614 40.611998, -73.747495 40.611888, -73.747194 40.611998, -73.747119 40.612036, -73.746942 40.611775, -73.746855 40.611574, -73.746747 40.611403, -73.746387 40.61154, -73.746075 40.611661, -73.745793 40.611769, -73.74553 40.611871, -73.745492 40.611805, -73.745169 40.6113, -73.744451 40.610169, -73.743676 40.608956, -73.743623 40.608869, -73.743451 40.6086, -73.743311 40.608384, -73.743215 40.608234, -73.743059 40.607998, -73.743146 40.607957, -73.74307 40.607886, -73.743204 40.607705, -73.743393 40.607569, -73.743551 40.607452, -73.743292 40.607251, -73.743213 40.607205, -73.743168 40.607177, -73.742873 40.606933, -73.742464 40.606594, -73.742074 40.606266, -73.741772 40.606021, -73.741148 40.60546, -73.74094653715343 40.605257489686295, -73.74112167013699 40.604864609275054, -73.74748544115812 40.60382579411596, -73.75186790092971 40.607233786827564, -73.74989043865556 40.61167222612159, -73.74912 40.611794, -73.74896027048212 40.61183234215197, -73.74766885848524 40.612043160547216))"
571,882a103847fffff,"MULTIPOLYGON (((-73.76700534177868 40.61713312033786, -73.766757 40.615284, -73.767971 40.615407, -73.769176 40.615328, -73.770354 40.61538, -73.771244 40.615799, -73.77105433828756 40.61647137711253, -73.76700534177868 40.61713312033786)), ((-73.77336390129234 40.61196942978675, -73.77259699447495 40.61369258505386, -73.772416 40.61376, -73.772166 40.613845, -73.771702 40.613965, -73.771566 40.613972, -73.771213 40.613941, -73.77108 40.613995, -73.770807 40.61401, -73.77039 40.614045, -73.770069 40.614062, -73.769809 40.613992, -73.769331 40.613975, -73.769067 40.614052, -73.768858 40.614069, -73.768371 40.614224, -73.768259 40.614221, -73.768031 40.6142, -73.767684 40.614164, -73.767172 40.614249, -73.766819 40.614291, -73.766599 40.614257, -73.766409 40.614204, -73.766195 40.614071, -73.765972 40.613921, -73.765525 40.613889, -73.76521 40.613784, -73.765149 40.613733, -73.76506 40.613589, -73.765026 40.613521, -73.765016 40.613458, -73.765028 40.613402, -73.765053 40.613363, -73.765121 40.613323, -73.765146 40.613207, -73.765153 40.613109, -73.765157 40.612987, -73.765146 40.612899, -73.765121 40.612788, -73.765108 40.612645, -73.765118 40.612523, -73.765109 40.612457, -73.765044 40.612402, -73.764982 40.612343, -73.764994 40.612294, -73.765053 40.612251, -73.765104 40.612172, -73.765119 40.612118, -73.765087 40.61206, -73.76506 40.612035, -73.764987 40.612002, -73.764811 40.611924, -73.764595 40.611846, -73.764354 40.611801, -73.764199 40.611797, -73.763998 40.611761, -73.763842 40.611758, -73.763722 40.611757, -73.763613 40.611751, -73.763517 40.611694, -73.763425 40.611714, -73.763273 40.61169, -73.763163 40.611636, -73.763026 40.611609, -73.762897 40.611553, -73.762686 40.611458, -73.762541 40.611407, -73.762396 40.611375, -73.762299 40.611359, -73.761724 40.611847, -73.76164110299213 40.61178984117603, -73.76261531150222 40.60960206045442, -73.76897936307793 40.60856200678628, -73.76913609490876 40.60868381018248, -73.769085 40.608786, -73.769014 40.608971, -73.768935 40.609157, -73.768968 40.60926, -73.769001 40.609392, -73.769088 40.609578, -73.769216 40.609727, -73.769309 40.609784, -73.769501 40.609896, -73.769661 40.610006, -73.769954 40.610146, -73.770015 40.610169, -73.770242 40.61025, -73.770369 40.610195, -73.770533 40.610191, -73.77059 40.610161, -73.770735 40.610273, -73.770822 40.61034, -73.770968 40.610367, -73.771126 40.610362, -73.771263 40.610398, -73.771367 40.610527, -73.771516 40.610585, -73.771624 40.61062, -73.771739 40.61073, -73.771847 40.610824, -73.771895 40.610931, -73.771928 40.611011, -73.771964 40.611129, -73.77199 40.611254, -73.772053 40.611349, -73.772125 40.611454, -73.77228 40.611506, -73.772386 40.6115, -73.77266953753426 40.61142980829771, -73.77336390129234 40.61196942978675)))"
572,882a103b1bfffff,"POLYGON ((-73.7654431251652 40.6297627843884, -73.76982937204338 40.63317128566354, -73.76784851328284 40.63762041617355, -73.76148050727983 40.63866071090148, -73.75709438422804 40.635251659894095, -73.75875284460024 40.63152862809274, -73.758908 40.631509, -73.759101 40.631426, -73.759311 40.631347, -73.759483 40.63114, -73.759685 40.631038, -73.759889 40.630986, -73.760061 40.630943, -73.760193 40.630857, -73.760374 40.630764, -73.760614 40.630661, -73.760799 40.630651, -73.760913 40.630595, -73.761168 40.630511, -73.76139 40.630485, -73.761518 40.630466, -73.76174 40.630411, -73.76188774010782 40.63034357498435, -73.7654431251652 40.6297627843884))"
573,882a103a25fffff,"POLYGON ((-73.74874375148823 40.64074027518466, -73.75072651849761 40.63629133452841, -73.75709438422804 40.635251659894095, -73.76148050727983 40.63866071090148, -73.75949864053206 40.643109986267284, -73.75312975035855 40.64414987594548, -73.74874375148823 40.64074027518466))"
574,882a103b19fffff,"POLYGON ((-73.75949864053206 40.643109986267284, -73.76148050727983 40.63866071090148, -73.76784851328284 40.63762041617355, -73.77223567681057 40.641029181574645, -73.77025471067375 40.64547879147715, -73.76388568028595 40.646519301471216, -73.75949864053206 40.643109986267284))"
575,882a103861fffff,"POLYGON ((-73.78411366973751 40.614335894455785, -73.7904780000458 40.61329460188636, -73.79486461627468 40.61670145409296, -73.79288677954493 40.62115014850768, -73.78652142625191 40.622191656728745, -73.78455014295612 40.62066037566133, -73.784932 40.620469, -73.785215 40.620064, -73.785078 40.619967, -73.785165 40.619588, -73.78516 40.619296, -73.785183 40.619144, -73.785149 40.618757, -73.785063 40.618505, -73.784884 40.618409, -73.784781 40.618336, -73.784775 40.618132, -73.784724 40.617973, -73.784551 40.617885, -73.784582 40.617855, -73.784356 40.617764, -73.784456 40.617606, -73.784296 40.617424, -73.784373 40.617236, -73.784404 40.617039, -73.784242 40.616835, -73.784157 40.616606, -73.783901 40.616432, -73.783818 40.61614, -73.783645 40.61602, -73.783446 40.615959, -73.78341527818384 40.61590593504482, -73.78411366973751 40.614335894455785))"
576,882a103b13fffff,"POLYGON ((-73.7781763449378 40.62768160076243, -73.77619649384268 40.63213058616189, -73.76982937204338 40.63317128566354, -73.7654431251652 40.6297627843884, -73.76596741912775 40.628585250976805, -73.76612 40.628531, -73.766399 40.62835, -73.76653 40.628205, -73.766723 40.627998, -73.766762 40.627858, -73.766845 40.627665, -73.766935 40.62755, -73.767044 40.627536, -73.767021 40.627324, -73.767085 40.627241, -73.767124 40.62714, -73.767213 40.626949, -73.767425 40.626606, -73.767507 40.626469, -73.767708 40.626208, -73.767758 40.626113, -73.767772 40.625996, -73.767782 40.625912, -73.767933 40.625755, -73.768142 40.625463, -73.768154 40.625449, -73.76825 40.625398, -73.768269 40.625295, -73.768293 40.625236, -73.7683087872284 40.62516950228034, -73.77258057638423 40.62447131496611, -73.773002 40.624839, -73.773495 40.625143, -73.773718 40.625514, -73.774075 40.625783, -73.77436 40.626105, -73.774842 40.626555, -73.775381 40.627056, -73.775983 40.627323, -73.77672 40.627613, -73.777505 40.627778, -73.77814325467399 40.62765589157526, -73.7781763449378 40.62768160076243))"
577,882a103b17fffff,"POLYGON ((-73.78695104200693 40.634497482212076, -73.78058378078919 40.635538801781486, -73.77619649384268 40.63213058616189, -73.7781763449378 40.62768160076243, -73.78454258250038 40.62664049676307, -73.78473095176436 40.62678680164643, -73.783466 40.628118, -73.782843 40.629406, -73.782645 40.630248, -73.783963 40.630875, -73.784348 40.631373, -73.785012 40.631728, -73.785708 40.632095, -73.786345 40.632187, -73.786697 40.632246, -73.787331 40.632517, -73.78767122494641 40.63287827847032, -73.78695104200693 40.634497482212076))"
578,882a103b3bfffff,"POLYGON ((-73.79133936891434 40.63790541190514, -73.78695104200693 40.634497482212076, -73.78767122494641 40.63287827847032, -73.787735 40.632946, -73.788183 40.633528, -73.789227 40.633947, -73.789427 40.634263, -73.790784 40.634003, -73.790793 40.634282, -73.79798773068647 40.63109612689777, -73.79812131207427 40.63119984519898, -73.798123 40.631318, -73.791308 40.634532, -73.791251 40.634689, -73.791975 40.63564, -73.792353 40.635914, -73.793225 40.636082, -73.79374 40.636271, -73.794514 40.636453, -73.795157 40.636949, -73.795584 40.637101, -73.79572611577566 40.637187579550705, -73.79133936891434 40.63790541190514))"
579,882a103b11fffff,"POLYGON ((-73.76784851328284 40.63762041617355, -73.76982937204338 40.63317128566354, -73.77619649384268 40.63213058616189, -73.78058378078919 40.635538801781486, -73.77860382262982 40.63998826665485, -73.77223567681057 40.641029181574645, -73.76784851328284 40.63762041617355))"
580,882a103b15fffff,"POLYGON ((-73.77860382262982 40.63998826665485, -73.78058378078919 40.635538801781486, -73.78695104200693 40.634497482212076, -73.79133936891434 40.63790541190514, -73.78936031170518 40.64235521096892, -73.7829920265262 40.643396746178624, -73.77860382262982 40.63998826665485))"
581,882a103b39fffff,"POLYGON ((-73.80209613585471 40.64027111566567, -73.80011797994467 40.64472124874676, -73.7937495558627 40.64576340434434, -73.78936031170518 40.64235521096892, -73.79133936891434 40.63790541190514, -73.79572611577566 40.637187579550705, -73.796083 40.637405, -73.796508 40.6376, -73.797065 40.637932, -73.797257 40.638008, -73.797863 40.638111, -73.798552 40.638329, -73.799088 40.638371, -73.799237 40.63842, -73.800156 40.638892, -73.800561 40.63919, -73.80089725222915 40.63934037366769, -73.80209613585471 40.64027111566567))"
582,882a103b3dfffff,"POLYGON ((-73.81087682678363 40.64708637961952, -73.80450826425553 40.64812915570281, -73.80011797994467 40.64472124874676, -73.80209613585471 40.64027111566567, -73.80274202291369 40.640165364284385, -73.802976 40.64027, -73.804659 40.640905, -73.805804 40.64157, -73.806702 40.641776, -73.807469 40.64218, -73.808646 40.642815, -73.810024 40.643314, -73.810757 40.643492, -73.811145 40.643697, -73.811474 40.643989, -73.812033 40.644304, -73.81210441462684 40.64432328576821, -73.81087682678363 40.64708637961952))"
583,882a103b1dfffff,"POLYGON ((-73.77025471067375 40.64547879147715, -73.77223567681057 40.641029181574645, -73.77860382262982 40.63998826665485, -73.7829920265262 40.643396746178624, -73.78101196134959 40.64784669044489, -73.77464279120412 40.648887820853034, -73.77025471067375 40.64547879147715))"
584,882a103b03fffff,"POLYGON ((-73.78101196134959 40.64784669044489, -73.7829920265262 40.643396746178624, -73.78936031170518 40.64235521096892, -73.7937495558627 40.64576340434434, -73.79177039199547 40.650213682801315, -73.7854010825491 40.65125543372159, -73.78101196134959 40.64784669044489))"
585,882a103943fffff,"POLYGON ((-73.82954003466065 40.63164865179009, -73.82514938482832 40.6282423945553, -73.82712451880094 40.62379269912932, -73.8334894011024 40.62274892758457, -73.83479398720245 40.62376083153801, -73.833422 40.626782, -73.8334 40.627449, -73.833393 40.627674, -73.833041 40.628261, -73.832865 40.628408, -73.832886 40.628664, -73.832934 40.628907, -73.832686 40.629015, -73.83236 40.629142, -73.832192 40.629382, -73.831961 40.629653, -73.831886 40.630028, -73.831833 40.630323, -73.831897 40.630572, -73.831711 40.631261, -73.83170161128822 40.63129416013098, -73.82954003466065 40.63164865179009))"
586,882a10394bfffff,"POLYGON ((-73.82299637005012 40.6368476400677, -73.822771 40.635577, -73.822538 40.635158, -73.822218 40.634427, -73.822093 40.633756, -73.82189 40.633095, -73.821841 40.632424, -73.821846 40.63204, -73.821075 40.629734, -73.820814 40.62939, -73.82062007680544 40.62898476139614, -73.82514938482832 40.6282423945553, -73.82954003466065 40.63164865179009, -73.82767325993392 40.635854458238065, -73.826971 40.635811, -73.826655 40.635811, -73.826363 40.635764, -73.825991 40.635747, -73.82562 40.635772, -73.825254 40.635845, -73.824787 40.636012, -73.824544 40.636143, -73.82443 40.636217, -73.82438389190776 40.636620210561816, -73.82299637005012 40.6368476400677))"
587,882a103b2bfffff,"POLYGON ((-73.80253000204677 40.65257976817732, -73.80450826425553 40.64812915570281, -73.81087682678363 40.64708637961952, -73.81526815113978 40.6504939998852, -73.81329079093844 40.654944946203976, -73.80692120426133 40.6559879384423, -73.80253000204677 40.65257976817732))"
588,882a103b21fffff,"MULTIPOLYGON (((-73.81768303349838 40.65835282955647, -73.81329079093844 40.654944946203976, -73.81526815113978 40.6504939998852, -73.82150868702072 40.649471600681615, -73.821538 40.649509, -73.821765 40.649797, -73.821877 40.650005, -73.821957 40.650221, -73.821984 40.650391, -73.821971 40.650592, -73.822095 40.650849, -73.822211 40.651047, -73.82225 40.651235, -73.822253 40.651462, -73.822403 40.651804, -73.822494 40.652013, -73.822551 40.652235, -73.822565 40.65254, -73.822587 40.652707, -73.82265 40.652955, -73.822762 40.653218, -73.822941 40.653533, -73.823088 40.653857, -73.823201 40.654186, -73.823484 40.65537, -73.823404 40.65608, -73.82292293674251 40.65749432597704, -73.81768303349838 40.65835282955647)), ((-73.82602921594997 40.65285793652283, -73.82494530227665 40.65529907295121, -73.824905 40.655149, -73.824605 40.654033, -73.82458 40.653934, -73.824458 40.653759, -73.824436 40.653542, -73.824425 40.653371, -73.824311 40.653276, -73.824255 40.652958, -73.82422 40.652702, -73.824117 40.652379, -73.824042 40.652261, -73.823985 40.651999, -73.823948 40.651872, -73.823934 40.651746, -73.823892 40.651551, -73.82385 40.651419, -73.823769 40.651221, -73.823698 40.651069, -73.82370169261388 40.651052383237506, -73.82602921594997 40.65285793652283)))"
589,882a103b25fffff,"POLYGON ((-73.83239805399892 40.65181391917513, -73.83679145812027 40.65522096524713, -73.8348159029804 40.659672578734195, -73.82844604090185 40.66071681268141, -73.82432370450053 40.65751937277654, -73.824322 40.657435, -73.824449 40.657196, -73.824893 40.655893, -73.824969 40.655659, -73.824981 40.655432, -73.82494530227665 40.65529907295121, -73.82602921594997 40.65285793652283, -73.83105369681967 40.65203429410159, -73.831104 40.652257, -73.831332 40.652748, -73.831299 40.653234, -73.831292 40.653471, -73.831399 40.653514, -73.83156 40.653603, -73.831592 40.653647, -73.831613 40.653749, -73.831583 40.653814, -73.831919 40.653954, -73.832111 40.654094, -73.832148 40.654168, -73.832123 40.654273, -73.832001 40.654441, -73.832052 40.654466, -73.832161 40.65451, -73.832198 40.654454, -73.832217 40.65446, -73.832166 40.65453, -73.832046 40.654481, -73.83191 40.654638, -73.831847 40.65461, -73.831602 40.654842, -73.83155 40.654917, -73.831488 40.654994, -73.831409 40.655193, -73.831381 40.655352, -73.831358 40.655471, -73.831308 40.655599, -73.831161 40.655919, -73.831103 40.655947, -73.831067 40.656138, -73.831105 40.656119, -73.831142 40.656097, -73.83121 40.656053, -73.831271 40.656003, -73.831325 40.655949, -73.831367 40.655898, -73.831411 40.65583, -73.831442 40.655767, -73.831463 40.655701, -73.831474 40.655633, -73.83147 40.655553, -73.831511 40.655475, -73.831547 40.655416, -73.831559 40.655355, -73.831553 40.655243, -73.831614 40.655194, -73.831687 40.655091, -73.831753 40.654962, -73.831852 40.654885, -73.831917 40.654883, -73.832007 40.654901, -73.83207 40.654894, -73.832129 40.654875, -73.832182 40.654895, -73.832241 40.655087, -73.832485 40.655874, -73.832845 40.657039, -73.832852 40.657062, -73.832842 40.657513, -73.8326 40.657827, -73.832015 40.658078, -73.830969 40.65823, -73.831284 40.658407, -73.831946 40.658274, -73.832844 40.658138, -73.833384 40.658052, -73.833061 40.656688, -73.832569 40.655028, -73.832175 40.653361, -73.83177723884621 40.65191568684204, -73.83239805399892 40.65181391917513))"
590,882a103b29fffff,"POLYGON ((-73.81570556740547 40.66280425518763, -73.80933495627322 40.66384746365142, -73.8049428358013 40.66043903022909, -73.80692120426133 40.6559879384423, -73.81329079093844 40.654944946203976, -73.81768303349838 40.65835282955647, -73.8166162812657 40.66075416945692, -73.816528 40.660739, -73.816214 40.660719, -73.816175 40.660828, -73.815959 40.660787, -73.816052 40.660712, -73.815402 40.660653, -73.81521 40.66061, -73.814753 40.660527, -73.814676 40.66065, -73.81457 40.660635, -73.814614 40.660571, -73.814129 40.660426, -73.813649 40.660325, -73.813092 40.660194, -73.812575 40.660164, -73.812391 40.660191, -73.812002 40.660206, -73.811468 40.660241, -73.81132 40.660361, -73.811261 40.660489, -73.811244 40.660545, -73.811382 40.660651, -73.811514 40.660767, -73.811721 40.660803, -73.812009 40.660882, -73.812143 40.660888, -73.812829 40.66101, -73.814115 40.66129, -73.814946 40.661415, -73.815289 40.661489, -73.815766 40.661566, -73.81622473205341 40.66163557632687, -73.81570556740547 40.66280425518763))"
591,882a103b2dfffff,"MULTIPOLYGON (((-73.82844604090185 40.66071681268141, -73.82646947752508 40.66516857198348, -73.82009872852304 40.66621240147524, -73.81570556740547 40.66280425518763, -73.81622473205341 40.66163557632687, -73.816544 40.661684, -73.816954 40.661754, -73.817193 40.661782, -73.817714 40.661903, -73.818303 40.661971, -73.818542 40.662111, -73.818695 40.662101, -73.819037 40.661991, -73.819334 40.661944, -73.819723 40.661752, -73.82002 40.661665, -73.820133 40.661513, -73.820321 40.661515, -73.820619 40.661404, -73.820876 40.661297, -73.821124 40.661247, -73.821498 40.660961, -73.821804 40.660837, -73.822153 40.660696, -73.822389 40.660601, -73.822691 40.660547, -73.82292 40.660473, -73.823173 40.660351, -73.823383 40.660206, -73.823522 40.660075, -73.824038 40.658599, -73.824062 40.658544, -73.824095 40.658317, -73.824085 40.658164, -73.824215 40.65788, -73.824328 40.657732, -73.82432370450053 40.65751937277654, -73.82844604090185 40.66071681268141)), ((-73.81768303349838 40.65835282955647, -73.82292293674251 40.65749432597704, -73.822854 40.657697, -73.822468 40.65916, -73.822392 40.659383, -73.822217 40.659483, -73.821713 40.65987, -73.821693 40.660011, -73.821691 40.660035, -73.821483 40.66, -73.821301 40.660068, -73.819736 40.660709, -73.819791 40.660813, -73.819714 40.660874, -73.819657 40.660742, -73.819012 40.661007, -73.818812 40.661076, -73.818548 40.661095, -73.818339 40.661037, -73.817695 40.661, -73.817654 40.661058, -73.817505 40.661048, -73.817514 40.660989, -73.81718 40.660877, -73.816883 40.6608, -73.8166162812657 40.66075416945692, -73.81768303349838 40.65835282955647)))"
592,882a100cd3fffff,"POLYGON ((-73.82646947752508 40.66516857198348, -73.82844604090185 40.66071681268141, -73.8348159029804 40.659672578734195, -73.83921022590549 40.663079887448504, -73.83723456559377 40.6675319802479, -73.8308636791797 40.668576430865215, -73.82646947752508 40.66516857198348))"
593,882a103b67fffff,"POLYGON ((-73.80735648160946 40.66829903466924, -73.80933495627322 40.66384746365142, -73.81570556740547 40.66280425518763, -73.82009872852304 40.66621240147524, -73.81812115658623 40.6706643063375, -73.81174952069262 40.67170773109722, -73.80735648160946 40.66829903466924))"
594,882a100cdbfffff,"POLYGON ((-73.81812115658623 40.6706643063375, -73.82009872852304 40.66621240147524, -73.82646947752508 40.66516857198348, -73.8308636791797 40.668576430865215, -73.82888701031905 40.673028669398356, -73.82251523661536 40.67407271540843, -73.81812115658623 40.6706643063375))"
